# arm64 store-stride trigger sweep
# timer: cntvct_el0 ticks
# ENABLE_CPP_RCTX=1
# stride_lines train_step avg_ticks
1	1	127
1	2	146
1	3	142
1	4	141
1	5	46
1	6	33
1	7	33
1	8	33
1	9	33
1	10	33
1	11	33
1	12	33
1	13	33
1	14	33
1	15	33
1	16	34
1	17	33
1	18	33
1	19	33
1	20	33
1	21	33
1	22	33
1	23	33
1	24	33
1	25	33
1	26	33
1	27	33
1	28	33
1	29	33
1	30	33
1	31	34
1	32	33
1	33	33
1	34	34
1	35	33
1	36	33
1	37	33
1	38	33
1	39	33
1	40	33
2	1	124
2	2	148
2	3	137
2	4	150
2	5	48
2	6	33
2	7	33
2	8	34
2	9	33
2	10	33
2	11	34
2	12	33
2	13	33
2	14	33
2	15	33
2	16	33
2	17	33
2	18	33
2	19	33
2	20	33
2	21	33
2	22	33
2	23	33
2	24	34
2	25	33
2	26	33
2	27	33
2	28	33
2	29	33
2	30	33
2	31	33
2	32	125
2	33	124
2	34	125
2	35	33
2	36	33
2	37	33
2	38	34
2	39	33
2	40	33
3	1	123
3	2	135
3	3	135
3	4	141
3	5	48
3	6	33
3	7	33
3	8	33
3	9	33
3	10	33
3	11	33
3	12	33
3	13	33
3	14	33
3	15	33
3	16	33
3	17	33
3	18	33
3	19	33
3	20	33
3	21	33
3	22	139
3	23	125
3	24	138
3	25	33
3	26	33
3	27	33
3	28	33
3	29	33
3	30	33
3	31	33
3	32	33
3	33	33
3	34	33
3	35	33
3	36	33
3	37	33
3	38	33
3	39	33
3	40	33
4	1	125
4	2	136
4	3	127
4	4	149
4	5	52
4	6	33
4	7	33
4	8	33
4	9	33
4	10	33
4	11	33
4	12	33
4	13	33
4	14	34
4	15	33
4	16	145
4	17	145
4	18	147
4	19	33
4	20	33
4	21	33
4	22	33
4	23	33
4	24	33
4	25	33
4	26	33
4	27	33
4	28	33
4	29	34
4	30	33
4	31	33
4	32	142
4	33	130
4	34	136
4	35	33
4	36	33
4	37	33
4	38	33
4	39	33
4	40	33
5	1	132
5	2	152
5	3	85
5	4	141
5	5	51
5	6	33
5	7	33
5	8	33
5	9	33
5	10	34
5	11	33
5	12	33
5	13	146
5	14	120
5	15	141
5	16	33
5	17	33
5	18	33
5	19	33
5	20	33
5	21	33
5	22	33
5	23	33
5	24	33
5	25	33
5	26	142
5	27	148
5	28	136
5	29	33
5	30	33
5	31	33
5	32	33
5	33	33
5	34	33
5	35	33
5	36	33
5	37	33
5	38	33
5	39	152
5	40	152
6	1	127
6	2	153
6	3	131
6	4	98
6	5	34
6	6	33
6	7	33
6	8	33
6	9	33
6	10	33
6	11	146
6	12	168
6	13	151
6	14	33
6	15	33
6	16	33
6	17	33
6	18	33
6	19	33
6	20	33
6	21	33
6	22	151
6	23	160
6	24	146
6	25	33
6	26	33
6	27	33
6	28	33
6	29	33
6	30	33
6	31	33
6	32	149
6	33	164
6	34	133
6	35	33
6	36	33
6	37	33
6	38	33
6	39	33
6	40	33
7	1	125
7	2	148
7	3	120
7	4	119
7	5	48
7	6	33
7	7	33
7	8	33
7	9	34
7	10	148
7	11	159
7	12	156
7	13	33
7	14	33
7	15	33
7	16	33
7	17	33
7	18	33
7	19	144
7	20	147
7	21	145
7	22	33
7	23	33
7	24	33
7	25	33
7	26	33
7	27	33
7	28	149
7	29	155
7	30	152
7	31	34
7	32	33
7	33	33
7	34	33
7	35	33
7	36	33
7	37	149
7	38	151
7	39	152
7	40	33
8	1	130
8	2	157
8	3	126
8	4	123
8	5	40
8	6	33
8	7	33
8	8	147
8	9	159
8	10	156
8	11	33
8	12	33
8	13	33
8	14	33
8	15	33
8	16	135
8	17	156
8	18	151
8	19	34
8	20	33
8	21	33
8	22	33
8	23	34
8	24	147
8	25	146
8	26	113
8	27	33
8	28	33
8	29	33
8	30	33
8	31	34
8	32	150
8	33	165
8	34	159
8	35	33
8	36	33
8	37	33
8	38	34
8	39	33
8	40	149
9	1	126
9	2	150
9	3	125
9	4	126
9	5	46
9	6	33
9	7	33
9	8	157
9	9	165
9	10	151
9	11	33
9	12	33
9	13	33
9	14	33
9	15	146
9	16	127
9	17	146
9	18	33
9	19	33
9	20	33
9	21	33
9	22	152
9	23	171
9	24	150
9	25	33
9	26	34
9	27	33
9	28	33
9	29	155
9	30	157
9	31	154
9	32	34
9	33	34
9	34	33
9	35	33
9	36	125
9	37	156
9	38	151
9	39	33
9	40	33
10	1	125
10	2	155
10	3	138
10	4	143
10	5	50
10	6	33
10	7	149
10	8	163
10	9	157
10	10	33
10	11	33
10	12	33
10	13	148
10	14	153
10	15	149
10	16	33
10	17	33
10	18	33
10	19	33
10	20	152
10	21	159
10	22	144
10	23	33
10	24	33
10	25	33
10	26	143
10	27	127
10	28	140
10	29	33
10	30	34
10	31	33
10	32	154
10	33	161
10	34	150
10	35	33
10	36	33
10	37	33
10	38	33
10	39	152
10	40	152
11	1	126
11	2	153
11	3	145
11	4	145
11	5	45
11	6	135
11	7	130
11	8	151
11	9	33
11	10	33
11	11	33
11	12	142
11	13	150
11	14	150
11	15	33
11	16	33
11	17	34
11	18	142
11	19	154
11	20	146
11	21	33
11	22	33
11	23	33
11	24	153
11	25	160
11	26	144
11	27	33
11	28	33
11	29	33
11	30	144
11	31	161
11	32	149
11	33	33
11	34	33
11	35	145
11	36	145
11	37	128
11	38	138
11	39	146
11	40	139
12	1	129
12	2	150
12	3	140
12	4	134
12	5	48
12	6	146
12	7	135
12	8	152
12	9	33
12	10	34
12	11	145
12	12	165
12	13	150
12	14	34
12	15	33
12	16	155
12	17	145
12	18	122
12	19	33
12	20	33
12	21	33
12	22	150
12	23	164
12	24	150
12	25	33
12	26	34
12	27	140
12	28	138
12	29	150
12	30	34
12	31	33
12	32	149
12	33	153
12	34	149
12	35	157
12	36	144
12	37	128
12	38	147
12	39	140
12	40	137
13	1	126
13	2	146
13	3	162
13	4	138
13	5	164
13	6	149
13	7	125
13	8	33
13	9	33
13	10	147
13	11	157
13	12	151
13	13	33
13	14	33
13	15	156
13	16	164
13	17	144
13	18	33
13	19	33
13	20	151
13	21	162
13	22	153
13	23	33
13	24	33
13	25	150
13	26	156
13	27	147
13	28	34
13	29	34
13	30	156
13	31	170
13	32	148
13	33	144
13	34	139
13	35	158
13	36	145
13	37	131
13	38	33
13	39	33
13	40	146
14	1	126
14	2	154
14	3	138
14	4	132
14	5	161
14	6	144
14	7	137
14	8	33
14	9	33
14	10	153
14	11	161
14	12	149
14	13	33
14	14	151
14	15	177
14	16	146
14	17	33
14	18	33
14	19	131
14	20	162
14	21	153
14	22	33
14	23	146
14	24	151
14	25	152
14	26	33
14	27	33
14	28	138
14	29	144
14	30	154
14	31	137
14	32	147
14	33	136
14	34	140
14	35	34
14	36	33
14	37	139
14	38	34
14	39	33
14	40	34
15	1	124
15	2	141
15	3	153
15	4	139
15	5	163
15	6	149
15	7	142
15	8	33
15	9	138
15	10	170
15	11	148
15	12	33
15	13	147
15	14	161
15	15	141
15	16	33
15	17	33
15	18	147
15	19	124
15	20	148
15	21	33
15	22	147
15	23	164
15	24	148
15	25	33
15	26	155
