# arm64 load-stride trigger sweep
# timer: cntvct_el0 ticks
# ENABLE_CPP_RCTX=1
# stride_lines train_step avg_ticks
1	1	114
1	2	113
1	3	118
1	4	112
1	5	113
1	6	113
1	7	115
1	8	114
1	9	113
1	10	116
1	11	114
1	12	114
1	13	111
1	14	115
1	15	110
1	16	109
1	17	33
1	18	33
1	19	32
1	20	33
1	21	33
1	22	32
1	23	33
1	24	32
1	25	33
1	26	33
1	27	33
1	28	33
1	29	33
1	30	33
1	31	33
1	32	33
1	33	33
1	34	33
1	35	32
1	36	33
1	37	33
1	38	33
1	39	33
1	40	32
2	1	113
2	2	114
2	3	114
2	4	114
2	5	112
2	6	115
2	7	119
2	8	116
2	9	114
2	10	113
2	11	114
2	12	109
2	13	106
2	14	108
2	15	107
2	16	111
2	17	110
2	18	111
2	19	110
2	20	113
2	21	109
2	22	113
2	23	34
2	24	33
2	25	33
2	26	34
2	27	33
2	28	33
2	29	33
2	30	33
2	31	33
2	32	33
2	33	33
2	34	33
2	35	33
2	36	33
2	37	33
2	38	33
2	39	33
2	40	33
3	1	116
3	2	114
3	3	115
3	4	113
3	5	111
3	6	114
3	7	112
3	8	114
3	9	115
3	10	111
3	11	118
3	12	116
3	13	115
3	14	114
3	15	112
3	16	109
3	17	110
3	18	112
3	19	115
3	20	109
3	21	112
3	22	110
3	23	34
3	24	33
3	25	33
3	26	34
3	27	33
3	28	33
3	29	33
3	30	33
3	31	33
3	32	33
3	33	33
3	34	33
3	35	33
3	36	33
3	37	33
3	38	33
3	39	33
3	40	33
4	1	113
4	2	114
4	3	114
4	4	110
4	5	108
4	6	107
4	7	109
4	8	114
4	9	114
4	10	116
4	11	115
4	12	112
4	13	115
4	14	111
4	15	112
4	16	110
4	17	113
4	18	116
4	19	115
4	20	118
4	21	121
4	22	116
4	23	35
4	24	33
4	25	33
4	26	34
4	27	33
4	28	33
4	29	33
4	30	33
4	31	33
4	32	33
4	33	33
4	34	33
4	35	33
4	36	33
4	37	33
4	38	33
4	39	32
4	40	33
5	1	118
5	2	121
5	3	116
5	4	114
5	5	111
5	6	110
5	7	117
5	8	122
5	9	113
5	10	111
5	11	109
5	12	111
5	13	117
5	14	111
5	15	110
5	16	114
5	17	114
5	18	113
5	19	114
5	20	111
5	21	112
5	22	114
5	23	34
5	24	34
5	25	34
5	26	34
5	27	33
5	28	33
5	29	33
5	30	33
5	31	33
5	32	33
5	33	33
5	34	33
5	35	33
5	36	33
5	37	33
5	38	33
5	39	33
5	40	33
6	1	115
6	2	113
6	3	114
6	4	109
6	5	108
6	6	111
6	7	111
6	8	113
6	9	108
6	10	107
6	11	111
6	12	115
6	13	112
6	14	116
6	15	113
6	16	107
6	17	111
6	18	110
6	19	117
6	20	113
6	21	114
6	22	117
6	23	34
6	24	34
6	25	33
6	26	34
6	27	33
6	28	33
6	29	33
6	30	33
6	31	33
6	32	33
6	33	33
6	34	33
6	35	33
6	36	33
6	37	33
6	38	33
6	39	33
6	40	33
7	1	118
7	2	120
7	3	114
7	4	114
7	5	113
7	6	113
7	7	111
7	8	111
7	9	112
7	10	113
7	11	112
7	12	117
7	13	117
7	14	113
7	15	113
7	16	118
7	17	114
7	18	117
7	19	121
7	20	116
7	21	124
7	22	120
7	23	34
7	24	33
7	25	33
7	26	33
7	27	34
7	28	33
7	29	33
7	30	33
7	31	33
7	32	33
7	33	33
7	34	33
7	35	33
7	36	33
