# x86 stride prefetch latency map
# access mode: software prefetch (prefetcht0)
# stride_bytes=320 train_step=15 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        33	   20
  1	          64	        32	   20
  2	         128	        31	   20
  3	         192	       449	   20
  4	         256	       262	   20
  5	         320	        32	   20
  6	         384	        32	   20
  7	         448	        33	   20
  8	         512	       245	   20
  9	         576	       262	   20
 10	         640	        31	   20
 11	         704	        31	   20
 12	         768	        31	   20
 13	         832	       290	   20
 14	         896	       258	   20
 15	         960	        29	   20
 16	        1024	        29	   20
 17	        1088	        29	   20
 18	        1152	       372	   20
 19	        1216	       270	   20
 20	        1280	        29	   20
 21	        1344	        29	   20
 22	        1408	        30	   20
 23	        1472	       289	   20
 24	        1536	       277	   20
 25	        1600	        29	   20
 26	        1664	        50	   20
 27	        1728	        50	   20
 28	        1792	       260	   20
 29	        1856	       271	   20
 30	        1920	        30	   20
 31	        1984	        66	   20
 32	        2048	        88	   20
 33	        2112	       415	   20
 34	        2176	       232	   20
 35	        2240	        29	   20
 36	        2304	        40	   20
 37	        2368	        39	   20
 38	        2432	       284	   20
 39	        2496	       248	   20
 40	        2560	        29	   20
 41	        2624	        28	   20
 42	        2688	        29	   20
 43	        2752	       228	   20
 44	        2816	       252	   20
 45	        2880	        29	   20
 46	        2944	        28	   20
 47	        3008	        28	   20
 48	        3072	       425	   20
 49	        3136	       370	   20
 50	        3200	        28	   20
 51	        3264	        28	   20
 52	        3328	        29	   20
 53	        3392	       256	   20
 54	        3456	       279	   20
 55	        3520	        29	   20
 56	        3584	        29	   20
 57	        3648	        28	   20
 58	        3712	       239	   20
 59	        3776	       231	   20
 60	        3840	        28	   20
 61	        3904	        29	   20
 62	        3968	        29	   20
 63	        4032	        28	   20
 64	        4096	       368	   20
 65	        4160	        29	   20
 66	        4224	       475	   20
 67	        4288	       288	   20
 68	        4352	       413	   20
 69	        4416	       242	   20
 70	        4480	        29	   20
 71	        4544	       314	   20
 72	        4608	       255	   20
 73	        4672	       252	   20
 74	        4736	       258	   20
 75	        4800	       239	   20
 76	        4864	       257	   20
 77	        4928	        75	   20
 78	        4992	       251	   20
 79	        5056	       312	   20
 80	        5120	       238	   20
 81	        5184	        71	   20
 82	        5248	       352	   20
 83	        5312	       236	   20
 84	        5376	       371	   20
 85	        5440	        96	   20
 86	        5504	       272	   20
 87	        5568	       225	   20
 88	        5632	       222	   20
 89	        5696	       237	   20
 90	        5760	       229	   20
 91	        5824	       229	   20
 92	        5888	       261	   20
 93	        5952	       264	   20
 94	        6016	       259	   20
 95	        6080	       256	   20
 96	        6144	       379	   20
 97	        6208	       241	   20
 98	        6272	       281	   20
 99	        6336	       333	   20
100	        6400	       257	   20
101	        6464	       258	   20
102	        6528	       280	   20
103	        6592	       254	   20
104	        6656	       229	   20
105	        6720	       228	   20
106	        6784	       234	   20
107	        6848	       232	   20
108	        6912	       259	   20
109	        6976	       305	   20
110	        7040	       262	   20
111	        7104	      2572	   20
112	        7168	       313	   20
113	        7232	       446	   20
114	        7296	       287	   20
115	        7360	       297	   20
116	        7424	       302	   20
117	        7488	       256	   20
118	        7552	       318	   20
119	        7616	       253	   20
120	        7680	       448	   20
121	        7744	       256	   20
122	        7808	       252	   20
123	        7872	       252	   20
124	        7936	       260	   20
125	        8000	       266	   20
126	        8064	       259	   20
127	        8128	       258	   20
128	        8192	       353	   20
129	        8256	       326	   20
130	        8320	       387	   20
131	        8384	       265	   20
132	        8448	       294	   20
133	        8512	       263	   20
134	        8576	       298	   20
135	        8640	       263	   20
136	        8704	       241	   20
137	        8768	       238	   20
138	        8832	       254	   20
139	        8896	       255	   20
140	        8960	       269	   20
141	        9024	       295	   20
142	        9088	       266	   20
143	        9152	       312	   20
144	        9216	       339	   20
145	        9280	       394	   20
146	        9344	       281	   20
147	        9408	       272	   20
148	        9472	       265	   20
149	        9536	       267	   20
150	        9600	       360	   20
151	        9664	       310	   20
152	        9728	       256	   20
153	        9792	       254	   20
154	        9856	       256	   20
155	        9920	       256	   20
156	        9984	       266	   20
157	       10048	       290	   20
158	       10112	       263	   20
159	       10176	       286	   20
160	       10240	       239	   20
161	       10304	       243	   20
162	       10368	       241	   20
163	       10432	       305	   20
164	       10496	       343	   20
165	       10560	       263	   20
166	       10624	       358	   20
167	       10688	       263	   20
168	       10752	       251	   20
169	       10816	       256	   20
170	       10880	       257	   20
171	       10944	       252	   20
172	       11008	       267	   20
173	       11072	       268	   20
174	       11136	       264	   20
175	       11200	       294	   20
176	       11264	       416	   20
177	       11328	       309	   20
178	       11392	       336	   20
179	       11456	       365	   20
180	       11520	       612	   20
181	       11584	       267	   20
182	       11648	       307	   20
183	       11712	       259	   20
184	       11776	       244	   20
185	       11840	       240	   20
186	       11904	       256	   20
187	       11968	       253	   20
188	       12032	       278	   20
189	       12096	       312	   20
190	       12160	       263	   20
191	       12224	       265	   20
192	       12288	       326	   20
193	       12352	       431	   20
194	       12416	       349	   20
195	       12480	       412	   20
196	       12544	       351	   20
197	       12608	       263	   20
198	       12672	       405	   20
199	       12736	       261	   20

