# x86 stride prefetch latency map
# access mode: load
# stride_bytes=320 train_step=15 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        29	   20
  1	          64	        30	   20
  2	         128	        29	   20
  3	         192	       293	   20
  4	         256	       339	   20
  5	         320	        28	   20
  6	         384	        51	   20
  7	         448	        52	   20
  8	         512	       250	   20
  9	         576	       251	   20
 10	         640	        28	   20
 11	         704	        52	   20
 12	         768	        42	   20
 13	         832	       280	   20
 14	         896	       258	   20
 15	         960	        29	   20
 16	        1024	        29	   20
 17	        1088	        50	   20
 18	        1152	       353	   20
 19	        1216	       241	   20
 20	        1280	        27	   20
 21	        1344	        62	   20
 22	        1408	        62	   20
 23	        1472	       254	   20
 24	        1536	       228	   20
 25	        1600	        28	   20
 26	        1664	        58	   20
 27	        1728	        59	   20
 28	        1792	       259	   20
 29	        1856	       302	   20
 30	        1920	        28	   20
 31	        1984	        87	   20
 32	        2048	        60	   20
 33	        2112	       290	   20
 34	        2176	       275	   20
 35	        2240	        27	   20
 36	        2304	        84	   20
 37	        2368	        73	   20
 38	        2432	       284	   20
 39	        2496	       256	   20
 40	        2560	        27	   20
 41	        2624	        59	   20
 42	        2688	        48	   20
 43	        2752	       227	   20
 44	        2816	       239	   20
 45	        2880	        27	   20
 46	        2944	        28	   20
 47	        3008	        28	   20
 48	        3072	       292	   20
 49	        3136	       241	   20
 50	        3200	        27	   20
 51	        3264	        51	   20
 52	        3328	        51	   20
 53	        3392	       254	   20
 54	        3456	       552	   20
 55	        3520	        27	   20
 56	        3584	        51	   20
 57	        3648	        51	   20
 58	        3712	       251	   20
 59	        3776	       254	   20
 60	        3840	        27	   20
 61	        3904	        51	   20
 62	        3968	        28	   20
 63	        4032	       248	   20
 64	        4096	       340	   20
 65	        4160	        28	   20
 66	        4224	       419	   20
 67	        4288	       413	   20
 68	        4352	       275	   20
 69	        4416	       256	   20
 70	        4480	        27	   20
 71	        4544	       243	   20
 72	        4608	       225	   20
 73	        4672	       233	   20
 74	        4736	       228	   20
 75	        4800	       231	   20
 76	        4864	       258	   20
 77	        4928	       347	   20
 78	        4992	       258	   20
 79	        5056	       256	   20
 80	        5120	       305	   20
 81	        5184	       248	   20
 82	        5248	       291	   20
 83	        5312	       319	   20
 84	        5376	       383	   20
 85	        5440	       252	   20
 86	        5504	       394	   20
 87	        5568	       259	   20
 88	        5632	       257	   20
 89	        5696	       255	   20
 90	        5760	       256	   20
 91	        5824	       257	   20
 92	        5888	       254	   20
 93	        5952	       257	   20
 94	        6016	       261	   20
 95	        6080	       257	   20
 96	        6144	       319	   20
 97	        6208	       362	   20
 98	        6272	       229	   20
 99	        6336	       263	   20
100	        6400	       258	   20
101	        6464	       255	   20
102	        6528	       373	   20
103	        6592	       253	   20
104	        6656	       256	   20
105	        6720	       261	   20
106	        6784	       256	   20
107	        6848	       263	   20
108	        6912	       257	   20
109	        6976	       276	   20
110	        7040	       255	   20
111	        7104	       289	   20
112	        7168	       242	   20
113	        7232	       347	   20
114	        7296	       377	   20
115	        7360	       245	   20
116	        7424	       329	   20
117	        7488	       252	   20
118	        7552	       377	   20
119	        7616	       255	   20
120	        7680	       230	   20
121	        7744	       230	   20
122	        7808	       234	   20
123	        7872	       236	   20
124	        7936	       263	   20
125	        8000	       260	   20
126	        8064	       263	   20
127	        8128	       254	   20
128	        8192	       326	   20
129	        8256	       283	   20
130	        8320	       375	   20
131	        8384	       316	   20
132	        8448	       343	   20
133	        8512	       263	   20
134	        8576	       297	   20
135	        8640	       259	   20
136	        8704	       259	   20
137	        8768	       260	   20
138	        8832	       260	   20
139	        8896	       261	   20
140	        8960	       266	   20
141	        9024	       272	   20
142	        9088	       264	   20
143	        9152	       333	   20
144	        9216	       284	   20
145	        9280	       349	   20
146	        9344	       251	   20
147	        9408	       382	   20
148	        9472	       333	   20
149	        9536	       262	   20
150	        9600	       292	   20
151	        9664	       265	   20
152	        9728	       240	   20
153	        9792	       238	   20
154	        9856	       236	   20
155	        9920	       235	   20
156	        9984	       283	   20
157	       10048	       267	   20
158	       10112	       262	   20
159	       10176	       277	   20
160	       10240	       283	   20
161	       10304	       430	   20
162	       10368	       246	   20
163	       10432	       249	   20
164	       10496	       303	   20
165	       10560	       265	   20
166	       10624	       415	   20
167	       10688	       260	   20
168	       10752	       234	   20
169	       10816	       236	   20
170	       10880	       239	   20
171	       10944	       240	   20
172	       11008	       264	   20
173	       11072	       261	   20
174	       11136	       267	   20
175	       11200	       328	   20
176	       11264	       308	   20
177	       11328	       397	   20
178	       11392	       357	   20
179	       11456	       333	   20
180	       11520	       262	   20
181	       11584	       260	   20
182	       11648	       444	   20
183	       11712	       266	   20
184	       11776	       262	   20
185	       11840	       258	   20
186	       11904	       259	   20
187	       11968	       258	   20
188	       12032	       269	   20
189	       12096	       327	   20
190	       12160	       263	   20
191	       12224	       314	   20
192	       12288	       349	   20
193	       12352	       301	   20
194	       12416	       300	   20
195	       12480	       362	   20
196	       12544	       261	   20
197	       12608	       261	   20
198	       12672	       348	   20
199	       12736	       267	   20

