# x86 stride prefetch latency map
# access mode: software prefetch (prefetcht0)
# stride_bytes=704 train_step=8 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        87	   20
  1	          64	       426	   20
  2	         128	       392	   20
  3	         192	       363	   20
  4	         256	       381	   20
  5	         320	       368	   20
  6	         384	       380	   20
  7	         448	       373	   20
  8	         512	       352	   20
  9	         576	       390	   20
 10	         640	       372	   20
 11	         704	        87	   20
 12	         768	       373	   20
 13	         832	       370	   20
 14	         896	       373	   20
 15	         960	       400	   20
 16	        1024	       361	   20
 17	        1088	       362	   20
 18	        1152	       373	   20
 19	        1216	       397	   20
 20	        1280	       427	   20
 21	        1344	       380	   20
 22	        1408	        87	   20
 23	        1472	       376	   20
 24	        1536	       380	   20
 25	        1600	       402	   20
 26	        1664	       402	   20
 27	        1728	       385	   20
 28	        1792	       397	   20
 29	        1856	       418	   20
 30	        1920	       392	   20
 31	        1984	       396	   20
 32	        2048	       375	   20
 33	        2112	        90	   20
 34	        2176	       397	   20
 35	        2240	       381	   20
 36	        2304	       410	   20
 37	        2368	       386	   20
 38	        2432	       372	   20
 39	        2496	       390	   20
 40	        2560	       387	   20
 41	        2624	       380	   20
 42	        2688	       396	   20
 43	        2752	       386	   20
 44	        2816	        88	   20
 45	        2880	       366	   20
 46	        2944	       408	   20
 47	        3008	       382	   20
 48	        3072	       352	   20
 49	        3136	       387	   20
 50	        3200	       405	   20
 51	        3264	       378	   20
 52	        3328	       378	   20
 53	        3392	       366	   20
 54	        3456	       392	   20
 55	        3520	        88	   20
 56	        3584	       366	   20
 57	        3648	       357	   20
 58	        3712	       397	   20
 59	        3776	       379	   20
 60	        3840	       379	   20
 61	        3904	       394	   20
 62	        3968	       384	   20
 63	        4032	       390	   20
 64	        4096	       344	   20
 65	        4160	       331	   20
 66	        4224	        87	   20
 67	        4288	       332	   20
 68	        4352	       350	   20
 69	        4416	       342	   20
 70	        4480	       352	   20
 71	        4544	       352	   20
 72	        4608	       327	   20
 73	        4672	       360	   20
 74	        4736	       331	   20
 75	        4800	       348	   20
 76	        4864	       336	   20
 77	        4928	        86	   20
 78	        4992	       342	   20
 79	        5056	       362	   20
 80	        5120	       367	   20
 81	        5184	       330	   20
 82	        5248	       337	   20
 83	        5312	       368	   20
 84	        5376	       372	   20
 85	        5440	       346	   20
 86	        5504	       363	   20
 87	        5568	       360	   20
 88	        5632	       319	   20
 89	        5696	       332	   20
 90	        5760	       348	   20
 91	        5824	       362	   20
 92	        5888	       338	   20
 93	        5952	       358	   20
 94	        6016	       340	   20
 95	        6080	       350	   20
 96	        6144	       332	   20
 97	        6208	       342	   20
 98	        6272	       338	   20
 99	        6336	       346	   20
100	        6400	       361	   20
101	        6464	       375	   20
102	        6528	       354	   20
103	        6592	       346	   20
104	        6656	       342	   20
105	        6720	       344	   20
106	        6784	       357	   20
107	        6848	       346	   20
108	        6912	       333	   20
109	        6976	       351	   20
110	        7040	       358	   20
111	        7104	       368	   20
112	        7168	       332	   20
113	        7232	       343	   20
114	        7296	       356	   20
115	        7360	       337	   20
116	        7424	       338	   20
117	        7488	       356	   20
118	        7552	       339	   20
119	        7616	       369	   20
120	        7680	       330	   20
121	        7744	       356	   20
122	        7808	       337	   20
123	        7872	       382	   20
124	        7936	       366	   20
125	        8000	       339	   20
126	        8064	       346	   20
127	        8128	       356	   20
128	        8192	       363	   20
129	        8256	       350	   20
130	        8320	       368	   20
131	        8384	       366	   20
132	        8448	       378	   20
133	        8512	       392	   20
134	        8576	       384	   20
135	        8640	       393	   20
136	        8704	       354	   20
137	        8768	       363	   20
138	        8832	       354	   20
139	        8896	       360	   20
140	        8960	       379	   20
141	        9024	       397	   20
142	        9088	       375	   20
143	        9152	       397	   20
144	        9216	       348	   20
145	        9280	       370	   20
146	        9344	       358	   20
147	        9408	       387	   20
148	        9472	       388	   20
149	        9536	       400	   20
150	        9600	       372	   20
151	        9664	       398	   20
152	        9728	       345	   20
153	        9792	       404	   20
154	        9856	       355	   20
155	        9920	       367	   20
156	        9984	       394	   20
157	       10048	       379	   20
158	       10112	       367	   20
159	       10176	       410	   20
160	       10240	       370	   20
161	       10304	       366	   20
162	       10368	       366	   20
163	       10432	       361	   20
164	       10496	       398	   20
165	       10560	       372	   20
166	       10624	       376	   20
167	       10688	       376	   20
168	       10752	       351	   20
169	       10816	       357	   20
170	       10880	       360	   20
171	       10944	       367	   20
172	       11008	       370	   20
173	       11072	       367	   20
174	       11136	       368	   20
175	       11200	       408	   20
176	       11264	       369	   20
177	       11328	       369	   20
178	       11392	       354	   20
179	       11456	       358	   20
180	       11520	       364	   20
181	       11584	       370	   20
182	       11648	       367	   20
183	       11712	       382	   20
184	       11776	       361	   20
185	       11840	       362	   20
186	       11904	       376	   20
187	       11968	       364	   20
188	       12032	       373	   20
189	       12096	       357	   20
190	       12160	       385	   20
191	       12224	       415	   20
192	       12288	       364	   20
193	       12352	       375	   20
194	       12416	       410	   20
195	       12480	       369	   20
196	       12544	       380	   20
197	       12608	       388	   20
198	       12672	       384	   20
199	       12736	       388	   20

