# x86 stride prefetch latency map
# access mode: load
# stride_bytes=320 train_step=15 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        44	   20
  1	          64	        82	   20
  2	         128	       247	   20
  3	         192	       301	   20
  4	         256	       278	   20
  5	         320	        46	   20
  6	         384	        91	   20
  7	         448	       306	   20
  8	         512	       285	   20
  9	         576	       292	   20
 10	         640	        45	   20
 11	         704	       294	   20
 12	         768	       289	   20
 13	         832	       308	   20
 14	         896	       295	   20
 15	         960	        44	   20
 16	        1024	       307	   20
 17	        1088	       304	   20
 18	        1152	       286	   20
 19	        1216	       330	   20
 20	        1280	        45	   20
 21	        1344	       109	   20
 22	        1408	       279	   20
 23	        1472	       290	   20
 24	        1536	       279	   20
 25	        1600	        46	   20
 26	        1664	        92	   20
 27	        1728	       306	   20
 28	        1792	       276	   20
 29	        1856	       289	   20
 30	        1920	        39	   20
 31	        1984	       141	   20
 32	        2048	       284	   20
 33	        2112	       290	   20
 34	        2176	       285	   20
 35	        2240	        43	   20
 36	        2304	       282	   20
 37	        2368	       302	   20
 38	        2432	       318	   20
 39	        2496	       303	   20
 40	        2560	        43	   20
 41	        2624	       298	   20
 42	        2688	       298	   20
 43	        2752	       337	   20
 44	        2816	       288	   20
 45	        2880	        46	   20
 46	        2944	       295	   20
 47	        3008	       283	   20
 48	        3072	       283	   20
 49	        3136	       296	   20
 50	        3200	        42	   20
 51	        3264	       303	   20
 52	        3328	       283	   20
 53	        3392	       301	   20
 54	        3456	       301	   20
 55	        3520	        40	   20
 56	        3584	       278	   20
 57	        3648	       291	   20
 58	        3712	       279	   20
 59	        3776	       315	   20
 60	        3840	        43	   20
 61	        3904	       288	   20
 62	        3968	       283	   20
 63	        4032	       298	   20
 64	        4096	       306	   20
 65	        4160	        43	   20
 66	        4224	       128	   20
 67	        4288	       304	   20
 68	        4352	       284	   20
 69	        4416	       290	   20
 70	        4480	        48	   20
 71	        4544	       151	   20
 72	        4608	       273	   20
 73	        4672	       308	   20
 74	        4736	       314	   20
 75	        4800	       297	   20
 76	        4864	       270	   20
 77	        4928	       276	   20
 78	        4992	       292	   20
 79	        5056	       302	   20
 80	        5120	        44	   20
 81	        5184	       298	   20
 82	        5248	       268	   20
 83	        5312	       280	   20
 84	        5376	       303	   20
 85	        5440	        44	   20
 86	        5504	       278	   20
 87	        5568	       279	   20
 88	        5632	       267	   20
 89	        5696	       279	   20
 90	        5760	       273	   20
 91	        5824	       278	   20
 92	        5888	       282	   20
 93	        5952	       285	   20
 94	        6016	       298	   20
 95	        6080	       277	   20
 96	        6144	       260	   20
 97	        6208	       324	   20
 98	        6272	       282	   20
 99	        6336	       279	   20
100	        6400	        46	   20
101	        6464	       291	   20
102	        6528	       284	   20
103	        6592	       276	   20
104	        6656	       264	   20
105	        6720	        45	   20
106	        6784	       264	   20
107	        6848	       285	   20
108	        6912	       302	   20
109	        6976	       277	   20
110	        7040	       272	   20
111	        7104	       295	   20
112	        7168	       282	   20
113	        7232	       276	   20
114	        7296	       270	   20
115	        7360	       291	   20
116	        7424	       283	   20
117	        7488	       276	   20
118	        7552	       274	   20
119	        7616	       296	   20
120	        7680	       274	   20
121	        7744	       279	   20
122	        7808	       266	   20
123	        7872	       289	   20
124	        7936	       270	   20
125	        8000	       290	   20
126	        8064	       276	   20
127	        8128	       280	   20
128	        8192	       265	   20
129	        8256	       278	   20
130	        8320	       313	   20
131	        8384	       273	   20
132	        8448	       265	   20
133	        8512	       284	   20
134	        8576	       278	   20
135	        8640	        42	   20
136	        8704	       266	   20
137	        8768	       282	   20
138	        8832	       285	   20
139	        8896	       292	   20
140	        8960	        55	   20
141	        9024	       295	   20
142	        9088	       274	   20
143	        9152	       280	   20
144	        9216	       264	   20
145	        9280	       309	   20
146	        9344	       283	   20
147	        9408	       291	   20
148	        9472	       273	   20
149	        9536	       303	   20
150	        9600	       283	   20
151	        9664	       271	   20
152	        9728	       266	   20
153	        9792	       274	   20
154	        9856	       264	   20
155	        9920	       288	   20
156	        9984	       271	   20
157	       10048	       274	   20
158	       10112	       290	   20
159	       10176	       295	   20
160	       10240	       266	   20
161	       10304	       265	   20
162	       10368	       277	   20
163	       10432	       277	   20
164	       10496	       286	   20
165	       10560	       273	   20
166	       10624	       274	   20
167	       10688	       290	   20
168	       10752	       264	   20
169	       10816	       272	   20
170	       10880	       277	   20
171	       10944	       290	   20
172	       11008	       284	   20
173	       11072	       283	   20
174	       11136	       276	   20
175	       11200	       296	   20
176	       11264	       267	   20
177	       11328	       268	   20
178	       11392	       272	   20
179	       11456	       282	   20
180	       11520	       272	   20
181	       11584	       277	   20
182	       11648	       279	   20
183	       11712	       290	   20
184	       11776	       282	   20
185	       11840	       283	   20
186	       11904	       283	   20
187	       11968	       292	   20
188	       12032	       291	   20
189	       12096	       282	   20
190	       12160	       291	   20
191	       12224	       277	   20
192	       12288	       284	   20
193	       12352	       298	   20
194	       12416	       288	   20
195	       12480	       282	   20
196	       12544	       270	   20
197	       12608	       272	   20
198	       12672	       309	   20
199	       12736	       296	   20

