# x86 stride prefetch latency map
# access mode: load
# stride_bytes=704 train_step=8 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        85	   20
  1	          64	       169	   20
  2	         128	       302	   20
  3	         192	       358	   20
  4	         256	       363	   20
  5	         320	       381	   20
  6	         384	       369	   20
  7	         448	       375	   20
  8	         512	       381	   20
  9	         576	       360	   20
 10	         640	       392	   20
 11	         704	        88	   20
 12	         768	       188	   20
 13	         832	       367	   20
 14	         896	       385	   20
 15	         960	       399	   20
 16	        1024	       386	   20
 17	        1088	       366	   20
 18	        1152	       402	   20
 19	        1216	       364	   20
 20	        1280	       373	   20
 21	        1344	       364	   20
 22	        1408	        90	   20
 23	        1472	       378	   20
 24	        1536	       355	   20
 25	        1600	       357	   20
 26	        1664	       362	   20
 27	        1728	       392	   20
 28	        1792	       402	   20
 29	        1856	       387	   20
 30	        1920	       367	   20
 31	        1984	       373	   20
 32	        2048	       358	   20
 33	        2112	        91	   20
 34	        2176	       346	   20
 35	        2240	       390	   20
 36	        2304	       396	   20
 37	        2368	       412	   20
 38	        2432	       374	   20
 39	        2496	       384	   20
 40	        2560	       381	   20
 41	        2624	       391	   20
 42	        2688	       398	   20
 43	        2752	       364	   20
 44	        2816	        86	   20
 45	        2880	       172	   20
 46	        2944	       394	   20
 47	        3008	       379	   20
 48	        3072	       372	   20
 49	        3136	       376	   20
 50	        3200	       357	   20
 51	        3264	       385	   20
 52	        3328	       372	   20
 53	        3392	       370	   20
 54	        3456	       386	   20
 55	        3520	        90	   20
 56	        3584	       170	   20
 57	        3648	       396	   20
 58	        3712	       358	   20
 59	        3776	       366	   20
 60	        3840	       370	   20
 61	        3904	       374	   20
 62	        3968	       388	   20
 63	        4032	       404	   20
 64	        4096	       374	   20
 65	        4160	       352	   20
 66	        4224	        90	   20
 67	        4288	       189	   20
 68	        4352	       360	   20
 69	        4416	       391	   20
 70	        4480	       375	   20
 71	        4544	       386	   20
 72	        4608	       376	   20
 73	        4672	       361	   20
 74	        4736	       375	   20
 75	        4800	       361	   20
 76	        4864	       378	   20
 77	        4928	        93	   20
 78	        4992	       188	   20
 79	        5056	       392	   20
 80	        5120	       397	   20
 81	        5184	       355	   20
 82	        5248	       376	   20
 83	        5312	       368	   20
 84	        5376	       398	   20
 85	        5440	       385	   20
 86	        5504	       385	   20
 87	        5568	       381	   20
 88	        5632	       387	   20
 89	        5696	       373	   20
 90	        5760	       386	   20
 91	        5824	       381	   20
 92	        5888	       362	   20
 93	        5952	       367	   20
 94	        6016	       388	   20
 95	        6080	       381	   20
 96	        6144	       368	   20
 97	        6208	       408	   20
 98	        6272	       372	   20
 99	        6336	        87	   20
100	        6400	       392	   20
101	        6464	       363	   20
102	        6528	       399	   20
103	        6592	       386	   20
104	        6656	       363	   20
105	        6720	       354	   20
106	        6784	       363	   20
107	        6848	       374	   20
108	        6912	       362	   20
109	        6976	       361	   20
110	        7040	        86	   20
111	        7104	       378	   20
112	        7168	       368	   20
113	        7232	       354	   20
114	        7296	       375	   20
115	        7360	       355	   20
116	        7424	       384	   20
117	        7488	       363	   20
118	        7552	       381	   20
119	        7616	       397	   20
120	        7680	       369	   20
121	        7744	        86	   20
122	        7808	       370	   20
123	        7872	       362	   20
124	        7936	       379	   20
125	        8000	       362	   20
126	        8064	       408	   20
127	        8128	       391	   20
128	        8192	       342	   20
129	        8256	       328	   20
130	        8320	       324	   20
131	        8384	       326	   20
132	        8448	        85	   20
133	        8512	       357	   20
134	        8576	       344	   20
135	        8640	       362	   20
136	        8704	       320	   20
137	        8768	       327	   20
138	        8832	       379	   20
139	        8896	       333	   20
140	        8960	       330	   20
141	        9024	       361	   20
142	        9088	       351	   20
143	        9152	        88	   20
144	        9216	       338	   20
145	        9280	       334	   20
146	        9344	       330	   20
147	        9408	       346	   20
148	        9472	       336	   20
149	        9536	       373	   20
150	        9600	       345	   20
151	        9664	       336	   20
152	        9728	       320	   20
153	        9792	       331	   20
154	        9856	       132	   20
155	        9920	       340	   20
156	        9984	       327	   20
157	       10048	       351	   20
158	       10112	       370	   20
159	       10176	       339	   20
160	       10240	       340	   20
161	       10304	       328	   20
162	       10368	       332	   20
163	       10432	       326	   20
164	       10496	       336	   20
165	       10560	       338	   20
166	       10624	       367	   20
167	       10688	       372	   20
168	       10752	       318	   20
169	       10816	       342	   20
170	       10880	       318	   20
171	       10944	       333	   20
172	       11008	       342	   20
173	       11072	       358	   20
174	       11136	       372	   20
175	       11200	       339	   20
176	       11264	        82	   20
177	       11328	       328	   20
178	       11392	       325	   20
179	       11456	       336	   20
180	       11520	       331	   20
181	       11584	       338	   20
182	       11648	       342	   20
183	       11712	       346	   20
184	       11776	       338	   20
185	       11840	       351	   20
186	       11904	       334	   20
187	       11968	        85	   20
188	       12032	       348	   20
189	       12096	       338	   20
190	       12160	       338	   20
191	       12224	       350	   20
192	       12288	       358	   20
193	       12352	       372	   20
194	       12416	       367	   20
195	       12480	       363	   20
196	       12544	       358	   20
197	       12608	       370	   20
198	       12672	       364	   20
199	       12736	       410	   20

