# x86 stride prefetch latency map
# access mode: load
# stride_bytes=320 train_step=15 rounds=4000 probe_positions=256
# position	offset_bytes	avg_cycles	probes
109	        6976	       368	   16
110	        7040	       284	   16
111	        7104	       325	   16
112	        7168	       238	   16
113	        7232	       260	   16
114	        7296	       239	   16
115	        7360	       326	   16
116	        7424	       258	   16
117	        7488	       256	   16
118	        7552	       300	   16
119	        7616	       254	   16
120	        7680	       228	   16
121	        7744	       227	   16
122	        7808	       233	   16
123	        7872	       233	   16
124	        7936	       266	   16
125	        8000	       348	   16
126	        8064	       277	   16
127	        8128	       346	   16
128	        8192	       333	   16
129	        8256	       307	   16
130	        8320	       265	   16
131	        8384	       351	   16
132	        8448	       307	   16
133	        8512	       258	   16
134	        8576	       265	   16
135	        8640	       265	   16
136	        8704	       264	   16
137	        8768	       263	   16
138	        8832	       267	   16
139	        8896	       265	   16
140	        8960	       308	   16
141	        9024	       306	   16
142	        9088	       294	   16
143	        9152	       364	   16
144	        9216	       252	   16
145	        9280	       404	   16
146	        9344	       255	   16
147	        9408	       248	   16
148	        9472	       262	   16
149	        9536	       261	   16
150	        9600	       259	   16
151	        9664	       261	   16
152	        9728	       244	   16
153	        9792	       241	   16
154	        9856	       239	   16
155	        9920	       240	   16
156	        9984	       281	   16
157	       10048	       337	   16
158	       10112	       306	   16
159	       10176	       430	   16
160	       10240	       486	   15
161	       10304	       434	   15
162	       10368	       253	   15
163	       10432	       357	   15
164	       10496	       367	   15
165	       10560	       260	   15
166	       10624	       406	   15
167	       10688	      3326	   15
168	       10752	       239	   15
169	       10816	       242	   15
170	       10880	       241	   15
171	       10944	       242	   15
172	       11008	       291	   15
173	       11072	       284	   15
174	       11136	       308	   15
175	       11200	       490	   15
176	       11264	       258	   15
177	       11328	       331	   15
178	       11392	       316	   15
179	       11456	       332	   15
180	       11520	       267	   15
181	       11584	       263	   15
182	       11648	       390	   15
183	       11712	       261	   15
184	       11776	       329	   15
185	       11840	       264	   15
186	       11904	       271	   15
187	       11968	       267	   15
188	       12032	       300	   15
189	       12096	       398	   15
190	       12160	       272	   15
191	       12224	       400	   15
192	       12288	       258	   15
193	       12352	       387	   15
194	       12416	       239	   15
195	       12480	       270	   15
196	       12544	       410	   15
197	       12608	       260	   15
198	       12672	       328	   15
199	       12736	       266	   15
200	       12800	       248	   15
201	       12864	       255	   15
202	       12928	       261	   15
203	       12992	       252	   15
204	       13056	       285	   15
205	       13120	       420	   15
206	       13184	       318	   15
207	       13248	       264	   15
208	       13312	       265	   15
209	       13376	       295	   15
210	       13440	       334	   15
211	       13504	       330	   15
212	       13568	       386	   15
213	       13632	       266	   15
214	       13696	       260	   15
215	       13760	       259	   15
216	       13824	       256	   15
217	       13888	       268	   15
218	       13952	       242	   15
219	       14016	       265	   15
220	       14080	       326	   15
221	       14144	       364	   15
222	       14208	       262	   15
223	       14272	       370	   15
224	       14336	       263	   15
225	       14400	       262	   15
226	       14464	       261	   15
227	       14528	       383	   15
228	       14592	       307	   15
229	       14656	       271	   15
230	       14720	       266	   15
231	       14784	       262	   15
232	       14848	       264	   15
233	       14912	       258	   15
234	       14976	       266	   15
235	       15040	       237	   15
236	       15104	       293	   15
237	       15168	       286	   15
238	       15232	       293	   15
239	       15296	       355	   15
240	       15360	       378	   15
241	       15424	       336	   15
242	       15488	       378	   15
243	       15552	       340	   15
244	       15616	       263	   15
245	       15680	       266	   15
246	       15744	       358	   15
247	       15808	       259	   15
248	       15872	       252	   15
249	       15936	       252	   15
250	       16000	       259	   15
251	       16064	       248	   15
252	       16128	       778	   15
253	       16192	       409	   15
254	       16256	       305	   15
255	       16320	       380	   15

