# x86 stride prefetch latency map
# access mode: load
# stride_bytes=704 train_step=7 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        88	   20
  1	          64	       181	   20
  2	         128	       296	   20
  3	         192	       388	   20
  4	         256	       378	   20
  5	         320	       390	   20
  6	         384	       376	   20
  7	         448	       393	   20
  8	         512	       372	   20
  9	         576	       378	   20
 10	         640	       392	   20
 11	         704	        90	   20
 12	         768	       196	   20
 13	         832	       382	   20
 14	         896	       366	   20
 15	         960	       386	   20
 16	        1024	       378	   20
 17	        1088	       382	   20
 18	        1152	       362	   20
 19	        1216	       373	   20
 20	        1280	       361	   20
 21	        1344	       393	   20
 22	        1408	        84	   20
 23	        1472	       385	   20
 24	        1536	       362	   20
 25	        1600	       369	   20
 26	        1664	       388	   20
 27	        1728	       391	   20
 28	        1792	       374	   20
 29	        1856	       367	   20
 30	        1920	       397	   20
 31	        1984	       372	   20
 32	        2048	       380	   20
 33	        2112	        88	   20
 34	        2176	       386	   20
 35	        2240	       459	   20
 36	        2304	       373	   20
 37	        2368	       397	   20
 38	        2432	       386	   20
 39	        2496	       367	   20
 40	        2560	       381	   20
 41	        2624	       417	   20
 42	        2688	       373	   20
 43	        2752	       388	   20
 44	        2816	        88	   20
 45	        2880	       187	   20
 46	        2944	       392	   20
 47	        3008	       390	   20
 48	        3072	       360	   20
 49	        3136	       384	   20
 50	        3200	       386	   20
 51	        3264	       375	   20
 52	        3328	       368	   20
 53	        3392	       378	   20
 54	        3456	       378	   20
 55	        3520	        86	   20
 56	        3584	       166	   20
 57	        3648	       369	   20
 58	        3712	       396	   20
 59	        3776	       400	   20
 60	        3840	       362	   20
 61	        3904	       412	   20
 62	        3968	       397	   20
 63	        4032	       392	   20
 64	        4096	       361	   20
 65	        4160	       361	   20
 66	        4224	        90	   20
 67	        4288	       200	   20
 68	        4352	       346	   20
 69	        4416	       358	   20
 70	        4480	       379	   20
 71	        4544	       358	   20
 72	        4608	       376	   20
 73	        4672	       343	   20
 74	        4736	       349	   20
 75	        4800	       366	   20
 76	        4864	       369	   20
 77	        4928	        87	   20
 78	        4992	       356	   20
 79	        5056	       364	   20
 80	        5120	       344	   20
 81	        5184	       385	   20
 82	        5248	       345	   20
 83	        5312	       352	   20
 84	        5376	       344	   20
 85	        5440	       368	   20
 86	        5504	       358	   20
 87	        5568	       368	   20
 88	        5632	        91	   20
 89	        5696	       382	   20
 90	        5760	       352	   20
 91	        5824	       388	   20
 92	        5888	       358	   20
 93	        5952	       380	   20
 94	        6016	       366	   20
 95	        6080	       354	   20
 96	        6144	       357	   20
 97	        6208	       350	   20
 98	        6272	       357	   20
 99	        6336	        88	   20
100	        6400	       351	   20
101	        6464	       356	   20
102	        6528	       357	   20
103	        6592	       356	   20
104	        6656	       386	   20
105	        6720	       343	   20
106	        6784	       393	   20
107	        6848	       356	   20
108	        6912	       343	   20
109	        6976	       396	   20
110	        7040	        98	   20
111	        7104	       361	   20
112	        7168	       354	   20
113	        7232	       356	   20
114	        7296	       360	   20
115	        7360	       357	   20
116	        7424	       348	   20
117	        7488	       376	   20
118	        7552	       358	   20
119	        7616	       370	   20
120	        7680	       360	   20
121	        7744	       100	   20
122	        7808	       343	   20
123	        7872	       357	   20
124	        7936	       342	   20
125	        8000	       378	   20
126	        8064	       366	   20
127	        8128	       380	   20
128	        8192	       338	   20
129	        8256	       355	   20
130	        8320	       327	   20
131	        8384	       355	   20
132	        8448	       122	   20
133	        8512	       372	   20
134	        8576	       356	   20
135	        8640	       342	   20
136	        8704	       337	   20
137	        8768	       337	   20
138	        8832	       343	   20
139	        8896	       348	   20
140	        8960	       378	   20
141	        9024	       352	   20
142	        9088	       351	   20
143	        9152	       339	   20
144	        9216	       349	   20
145	        9280	       337	   20
146	        9344	       330	   20
147	        9408	       372	   20
148	        9472	       327	   20
149	        9536	       351	   20
150	        9600	       369	   20
151	        9664	       337	   20
152	        9728	       340	   20
153	        9792	       321	   20
154	        9856	       334	   20
155	        9920	       369	   20
156	        9984	       351	   20
157	       10048	       333	   20
158	       10112	       357	   20
159	       10176	       372	   20
160	       10240	       319	   20
161	       10304	       356	   20
162	       10368	       345	   20
163	       10432	       368	   20
164	       10496	       328	   20
165	       10560	       343	   20
166	       10624	       337	   20
167	       10688	       356	   20
168	       10752	       369	   20
169	       10816	       356	   20
170	       10880	       357	   20
171	       10944	       361	   20
172	       11008	       373	   20
173	       11072	       354	   20
174	       11136	       369	   20
175	       11200	       354	   20
176	       11264	        97	   20
177	       11328	       322	   20
178	       11392	       337	   20
179	       11456	       334	   20
180	       11520	       354	   20
181	       11584	       340	   20
182	       11648	       345	   20
183	       11712	       334	   20
184	       11776	       324	   20
185	       11840	       326	   20
186	       11904	       337	   20
187	       11968	        96	   20
188	       12032	       367	   20
189	       12096	       344	   20
190	       12160	       354	   20
191	       12224	       337	   20
192	       12288	       386	   20
193	       12352	       354	   20
194	       12416	       351	   20
195	       12480	       348	   20
196	       12544	       384	   20
197	       12608	       358	   20
198	       12672	       374	   20
199	       12736	       381	   20

