# x86 stride prefetch latency map
# access mode: load
# stride_bytes=704 train_step=6 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        46	   20
  1	          64	        79	   20
  2	         128	       271	   20
  3	         192	       303	   20
  4	         256	       301	   20
  5	         320	       333	   20
  6	         384	       297	   20
  7	         448	       295	   20
  8	         512	       303	   20
  9	         576	       310	   20
 10	         640	       288	   20
 11	         704	        42	   20
 12	         768	        85	   20
 13	         832	       280	   20
 14	         896	       306	   20
 15	         960	       302	   20
 16	        1024	       286	   20
 17	        1088	       300	   20
 18	        1152	       290	   20
 19	        1216	       306	   20
 20	        1280	       280	   20
 21	        1344	       304	   20
 22	        1408	        45	   20
 23	        1472	       307	   20
 24	        1536	       315	   20
 25	        1600	       286	   20
 26	        1664	       288	   20
 27	        1728	       294	   20
 28	        1792	       338	   20
 29	        1856	       298	   20
 30	        1920	       292	   20
 31	        1984	       303	   20
 32	        2048	       302	   20
 33	        2112	        46	   20
 34	        2176	       229	   20
 35	        2240	       292	   20
 36	        2304	       307	   20
 37	        2368	       278	   20
 38	        2432	       279	   20
 39	        2496	       285	   20
 40	        2560	       288	   20
 41	        2624	       277	   20
 42	        2688	       295	   20
 43	        2752	       291	   20
 44	        2816	        45	   20
 45	        2880	       213	   20
 46	        2944	       292	   20
 47	        3008	       300	   20
 48	        3072	       308	   20
 49	        3136	       292	   20
 50	        3200	       300	   20
 51	        3264	       339	   20
 52	        3328	       302	   20
 53	        3392	       301	   20
 54	        3456	       330	   20
 55	        3520	        44	   20
 56	        3584	        81	   20
 57	        3648	       301	   20
 58	        3712	       282	   20
 59	        3776	       295	   20
 60	        3840	       282	   20
 61	        3904	       283	   20
 62	        3968	       294	   20
 63	        4032	       315	   20
 64	        4096	       294	   20
 65	        4160	       292	   20
 66	        4224	       346	   20
 67	        4288	       326	   20
 68	        4352	       308	   20
 69	        4416	       298	   20
 70	        4480	       279	   20
 71	        4544	       278	   20
 72	        4608	       315	   20
 73	        4672	       283	   20
 74	        4736	       314	   20
 75	        4800	       295	   20
 76	        4864	       300	   20
 77	        4928	       307	   20
 78	        4992	       350	   20
 79	        5056	       288	   20
 80	        5120	       289	   20
 81	        5184	       306	   20
 82	        5248	       282	   20
 83	        5312	       298	   20
 84	        5376	       292	   20
 85	        5440	       284	   20
 86	        5504	       282	   20
 87	        5568	       304	   20
 88	        5632	       279	   20
 89	        5696	       300	   20
 90	        5760	       283	   20
 91	        5824	       292	   20
 92	        5888	       282	   20
 93	        5952	       303	   20
 94	        6016	       309	   20
 95	        6080	       302	   20
 96	        6144	       286	   20
 97	        6208	       292	   20
 98	        6272	       315	   20
 99	        6336	       134	   20
100	        6400	       282	   20
101	        6464	       280	   20
102	        6528	       280	   20
103	        6592	       284	   20
104	        6656	       278	   20
105	        6720	       285	   20
106	        6784	       300	   20
107	        6848	       282	   20
108	        6912	       297	   20
109	        6976	       296	   20
110	        7040	        54	   20
111	        7104	       279	   20
112	        7168	       276	   20
113	        7232	       272	   20
114	        7296	       279	   20
115	        7360	       283	   20
116	        7424	       272	   20
117	        7488	       280	   20
118	        7552	       295	   20
119	        7616	       289	   20
120	        7680	       274	   20
121	        7744	       284	   20
122	        7808	       279	   20
123	        7872	       286	   20
124	        7936	       294	   20
125	        8000	       289	   20
126	        8064	       292	   20
127	        8128	       285	   20
128	        8192	       296	   20
129	        8256	       282	   20
130	        8320	       284	   20
131	        8384	       302	   20
132	        8448	       292	   20
133	        8512	       289	   20
134	        8576	       294	   20
135	        8640	       289	   20
136	        8704	       278	   20
137	        8768	       307	   20
138	        8832	       285	   20
139	        8896	       282	   20
140	        8960	       277	   20
141	        9024	       283	   20
142	        9088	       286	   20
143	        9152	       280	   20
144	        9216	       295	   20
145	        9280	       290	   20
146	        9344	       283	   20
147	        9408	       294	   20
148	        9472	       300	   20
149	        9536	       284	   20
150	        9600	       304	   20
151	        9664	       290	   20
152	        9728	       308	   20
153	        9792	       284	   20
154	        9856	       296	   20
155	        9920	       312	   20
156	        9984	       321	   20
157	       10048	       298	   20
158	       10112	       289	   20
159	       10176	       297	   20
160	       10240	       292	   20
161	       10304	       322	   20
162	       10368	       306	   20
163	       10432	       288	   20
164	       10496	       303	   20
165	       10560	       302	   20
166	       10624	       283	   20
167	       10688	       297	   20
168	       10752	       279	   20
169	       10816	       289	   20
170	       10880	       300	   20
171	       10944	       285	   20
172	       11008	       280	   20
173	       11072	       285	   20
174	       11136	       282	   20
175	       11200	       284	   20
176	       11264	       291	   20
177	       11328	       285	   20
178	       11392	       296	   20
179	       11456	       283	   20
180	       11520	       284	   20
181	       11584	       282	   20
182	       11648	       322	   20
183	       11712	       283	   20
184	       11776	       310	   20
185	       11840	       282	   20
186	       11904	       306	   20
187	       11968	       298	   20
188	       12032	       320	   20
189	       12096	       288	   20
190	       12160	       297	   20
191	       12224	       286	   20
192	       12288	       267	   20
193	       12352	       279	   20
194	       12416	       277	   20
195	       12480	       278	   20
196	       12544	       295	   20
197	       12608	       292	   20
198	       12672	       320	   20
199	       12736	       276	   20

