# x86 stride prefetch latency map
# access mode: software prefetch (prefetcht0)
# stride_bytes=704 train_step=6 rounds=4000 probe_positions=200
# position	offset_bytes	avg_cycles	probes
  0	           0	        48	   20
  1	          64	       274	   20
  2	         128	       286	   20
  3	         192	       268	   20
  4	         256	       273	   20
  5	         320	       289	   20
  6	         384	       306	   20
  7	         448	       296	   20
  8	         512	       265	   20
  9	         576	       272	   20
 10	         640	       321	   20
 11	         704	        44	   20
 12	         768	       284	   20
 13	         832	       290	   20
 14	         896	       273	   20
 15	         960	       296	   20
 16	        1024	       342	   20
 17	        1088	       289	   20
 18	        1152	       301	   20
 19	        1216	       280	   20
 20	        1280	       265	   20
 21	        1344	       297	   20
 22	        1408	        46	   20
 23	        1472	       274	   20
 24	        1536	       274	   20
 25	        1600	       289	   20
 26	        1664	       268	   20
 27	        1728	       315	   20
 28	        1792	       280	   20
 29	        1856	       310	   20
 30	        1920	       274	   20
 31	        1984	       276	   20
 32	        2048	       301	   20
 33	        2112	        44	   20
 34	        2176	       297	   20
 35	        2240	       285	   20
 36	        2304	       266	   20
 37	        2368	       268	   20
 38	        2432	       268	   20
 39	        2496	       270	   20
 40	        2560	       282	   20
 41	        2624	       266	   20
 42	        2688	       309	   20
 43	        2752	       267	   20
 44	        2816	        45	   20
 45	        2880	       277	   20
 46	        2944	       285	   20
 47	        3008	       276	   20
 48	        3072	       262	   20
 49	        3136	       282	   20
 50	        3200	       266	   20
 51	        3264	       278	   20
 52	        3328	       273	   20
 53	        3392	       319	   20
 54	        3456	       278	   20
 55	        3520	        44	   20
 56	        3584	       279	   20
 57	        3648	       270	   20
 58	        3712	       286	   20
 59	        3776	       277	   20
 60	        3840	       271	   20
 61	        3904	       286	   20
 62	        3968	       279	   20
 63	        4032	       295	   20
 64	        4096	       313	   20
 65	        4160	       363	   20
 66	        4224	       306	   20
 67	        4288	       328	   20
 68	        4352	       300	   20
 69	        4416	       304	   20
 70	        4480	       314	   20
 71	        4544	       309	   20
 72	        4608	       297	   20
 73	        4672	       313	   20
 74	        4736	       294	   20
 75	        4800	       345	   20
 76	        4864	       337	   20
 77	        4928	       301	   20
 78	        4992	       326	   20
 79	        5056	       326	   20
 80	        5120	       327	   20
 81	        5184	       307	   20
 82	        5248	       309	   20
 83	        5312	       330	   20
 84	        5376	       324	   20
 85	        5440	       327	   20
 86	        5504	       306	   20
 87	        5568	       304	   20
 88	        5632	       296	   20
 89	        5696	       322	   20
 90	        5760	       298	   20
 91	        5824	       330	   20
 92	        5888	       320	   20
 93	        5952	       327	   20
 94	        6016	       343	   20
 95	        6080	       326	   20
 96	        6144	       337	   20
 97	        6208	       336	   20
 98	        6272	       310	   20
 99	        6336	       336	   20
100	        6400	       303	   20
101	        6464	       308	   20
102	        6528	       316	   20
103	        6592	       326	   20
104	        6656	       310	   20
105	        6720	       307	   20
106	        6784	       308	   20
107	        6848	       348	   20
108	        6912	       319	   20
109	        6976	       326	   20
110	        7040	       306	   20
111	        7104	       331	   20
112	        7168	       294	   20
113	        7232	       346	   20
114	        7296	       300	   20
115	        7360	       350	   20
116	        7424	       313	   20
117	        7488	       310	   20
118	        7552	       322	   20
119	        7616	       343	   20
120	        7680	       315	   20
121	        7744	       313	   20
122	        7808	       298	   20
123	        7872	       320	   20
124	        7936	       298	   20
125	        8000	       302	   20
126	        8064	       313	   20
127	        8128	       301	   20
128	        8192	       309	   20
129	        8256	       314	   20
130	        8320	       300	   20
131	        8384	       349	   20
132	        8448	       318	   20
133	        8512	       344	   20
134	        8576	       340	   20
135	        8640	       309	   20
136	        8704	       320	   20
137	        8768	       298	   20
138	        8832	       307	   20
139	        8896	       301	   20
140	        8960	       381	   20
141	        9024	       303	   20
142	        9088	       366	   20
143	        9152	       307	   20
144	        9216	       297	   20
145	        9280	       297	   20
146	        9344	       296	   20
147	        9408	       298	   20
148	        9472	       369	   20
149	        9536	       326	   20
150	        9600	       350	   20
151	        9664	       320	   20
152	        9728	       296	   20
153	        9792	       334	   20
154	        9856	       300	   20
155	        9920	       310	   20
156	        9984	       338	   20
157	       10048	       334	   20
158	       10112	       362	   20
159	       10176	       316	   20
160	       10240	       321	   20
161	       10304	       309	   20
162	       10368	       302	   20
163	       10432	       314	   20
164	       10496	       304	   20
165	       10560	       330	   20
166	       10624	       326	   20
167	       10688	       321	   20
168	       10752	       296	   20
169	       10816	       316	   20
170	       10880	       304	   20
171	       10944	       333	   20
172	       11008	       318	   20
173	       11072	       318	   20
174	       11136	       334	   20
175	       11200	       351	   20
176	       11264	       295	   20
177	       11328	       297	   20
178	       11392	       314	   20
179	       11456	       302	   20
180	       11520	       349	   20
181	       11584	       301	   20
182	       11648	       332	   20
183	       11712	       307	   20
184	       11776	       297	   20
185	       11840	       309	   20
186	       11904	       308	   20
187	       11968	       328	   20
188	       12032	       328	   20
189	       12096	       339	   20
190	       12160	       319	   20
191	       12224	       306	   20
192	       12288	       280	   20
193	       12352	       307	   20
194	       12416	       280	   20
195	       12480	       292	   20
196	       12544	       278	   20
197	       12608	       300	   20
198	       12672	       294	   20
199	       12736	       322	   20

