stride_lines	stride_bytes	train_step	avg_ns
14	896	8	86
14	896	9	98
14	896	10	223
14	896	11	91
14	896	12	116
14	896	13	226
14	896	14	226
14	896	15	108
14	896	16	219
14	896	17	166
14	896	18	213
14	896	19	219
14	896	20	91
14	896	21	93
14	896	22	128
14	896	23	227
14	896	24	130
14	896	25	185
14	896	26	170
14	896	27	90
14	896	28	219
14	896	29	110
14	896	30	181
14	896	31	154
14	896	32	236
14	896	33	141
14	896	34	155
14	896	35	93
14	896	36	92
14	896	37	230
14	896	38	189
14	896	39	166
15	960	0	221
15	960	1	216
15	960	2	221
15	960	3	125
15	960	4	106
15	960	5	219
15	960	6	173
15	960	7	222
15	960	8	94
15	960	9	234
15	960	10	103
15	960	11	173
15	960	12	198
15	960	13	238
15	960	14	185
15	960	15	136
15	960	16	108
15	960	17	169
15	960	18	224
15	960	19	96
15	960	20	163
15	960	21	213
15	960	22	226
15	960	23	106
15	960	24	206
15	960	25	166
15	960	26	231
15	960	27	239
15	960	28	229
15	960	29	163
15	960	30	227
15	960	31	123
15	960	32	121
15	960	33	173
15	960	34	90
15	960	35	227
15	960	36	136
15	960	37	114
15	960	38	113
15	960	39	224
16	1024	0	236
16	1024	1	231
16	1024	2	233
16	1024	3	100
16	1024	4	232
16	1024	5	226
16	1024	6	229
16	1024	7	87
16	1024	8	232
16	1024	9	139
16	1024	10	226
16	1024	11	110
16	1024	12	223
16	1024	13	116
16	1024	14	142
16	1024	15	225
16	1024	16	223
16	1024	17	206
16	1024	18	84
16	1024	19	156
16	1024	20	228
16	1024	21	80
16	1024	22	86
16	1024	23	116
16	1024	24	229
16	1024	25	86
16	1024	26	131
16	1024	27	88
16	1024	28	233
16	1024	29	80
16	1024	30	89
16	1024	31	85
16	1024	32	233
16	1024	33	127
16	1024	34	113
16	1024	35	98
16	1024	36	232
16	1024	37	84
16	1024	38	90
16	1024	39	84
17	1088	0	233
17	1088	1	237
17	1088	2	233
17	1088	3	101
17	1088	4	239
17	1088	5	237
17	1088	6	236
17	1088	7	91
17	1088	8	230
17	1088	9	218
17	1088	10	145
17	1088	11	85
17	1088	12	230
17	1088	13	92
17	1088	14	226
17	1088	15	183
17	1088	16	236
17	1088	17	150
17	1088	18	199
17	1088	19	239
17	1088	20	96
17	1088	21	235
17	1088	22	139
17	1088	23	245
17	1088	24	223
17	1088	25	167
17	1088	26	159
17	1088	27	229
17	1088	28	156
17	1088	29	135
17	1088	30	149
17	1088	31	230
17	1088	32	189
17	1088	33	166
17	1088	34	236
17	1088	35	138
17	1088	36	243
17	1088	37	150
17	1088	38	245
17	1088	39	234
18	1152	0	247
18	1152	1	231
18	1152	2	238
18	1152	3	92
18	1152	4	230
18	1152	5	225
18	1152	6	227
18	1152	7	93
18	1152	8	229
18	1152	9	126
18	1152	10	170
18	1152	11	226
18	1152	12	146
18	1152	13	108
18	1152	14	192
18	1152	15	219
18	1152	16	220
18	1152	17	160
18	1152	18	227
18	1152	19	115
18	1152	20	94
18	1152	21	85
18	1152	22	233
18	1152	23	132
18	1152	24	165
18	1152	25	241
18	1152	26	185
18	1152	27	152
18	1152	28	133
18	1152	29	232
18	1152	30	223
18	1152	31	156
18	1152	32	241
18	1152	33	127
18	1152	34	163
18	1152	35	172
18	1152	36	228
18	1152	37	138
18	1152	38	227
18	1152	39	146
19	1216	0	243
19	1216	1	232
19	1216	2	238
19	1216	3	103
19	1216	4	228
19	1216	5	218
19	1216	6	233
19	1216	7	237
19	1216	8	90
19	1216	9	98
19	1216	10	220
19	1216	11	237
19	1216	12	121
19	1216	13	216
19	1216	14	229
19	1216	15	137
19	1216	16	92
19	1216	17	241
19	1216	18	174
19	1216	19	175
19	1216	20	113
19	1216	21	235
19	1216	22	230
19	1216	23	93
19	1216	24	241
19	1216	25	186
19	1216	26	83
19	1216	27	246
19	1216	28	121
19	1216	29	157
19	1216	30	151
19	1216	31	229
19	1216	32	196
19	1216	33	142
19	1216	34	239
19	1216	35	163
19	1216	36	159
19	1216	37	119
19	1216	38	244
19	1216	39	154
20	1280	0	243
20	1280	1	243
20	1280	2	225
20	1280	3	110
20	1280	4	235
20	1280	5	234
20	1280	6	125
20	1280	7	226
20	1280	8	124
20	1280	9	235
20	1280	10	229
20	1280	11	133
20	1280	12	160
20	1280	13	241
20	1280	14	120
20	1280	15	129
20	1280	16	244
20	1280	17	93
20	1280	18	93
20	1280	19	113
20	1280	20	239
20	1280	21	91
20	1280	22	208
20	1280	23	229
20	1280	24	221
20	1280	25	89
20	1280	26	235
20	1280	27	126
20	1280	28	134
20	1280	29	236
20	1280	30	161
20	1280	31	91
20	1280	32	244
20	1280	33	121
20	1280	34	86
20	1280	35	116
20	1280	36	238
20	1280	37	120
20	1280	38	85
20	1280	39	226
21	1344	0	239
21	1344	1	241
21	1344	2	227
21	1344	3	103
21	1344	4	237
21	1344	5	229
21	1344	6	223
21	1344	7	240
21	1344	8	126
21	1344	9	203
21	1344	10	232
21	1344	11	160
21	1344	12	119
21	1344	13	234
21	1344	14	239
21	1344	15	98
21	1344	16	239
21	1344	17	237
21	1344	18	103
21	1344	19	231
21	1344	20	180
21	1344	21	97
21	1344	22	233
21	1344	23	139
21	1344	24	89
21	1344	25	230
21	1344	26	234
21	1344	27	196
21	1344	28	223
21	1344	29	130
21	1344	30	196
21	1344	31	227
21	1344	32	163
21	1344	33	152
21	1344	34	230
21	1344	35	119
21	1344	36	184
21	1344	37	229
21	1344	38	117
21	1344	39	119
22	1408	0	238
22	1408	1	240
22	1408	2	223
22	1408	3	236
22	1408	4	222
22	1408	5	226
22	1408	6	238
22	1408	7	225
22	1408	8	236
22	1408	9	237
22	1408	10	124
22	1408	11	234
22	1408	12	226
22	1408	13	226
22	1408	14	153
22	1408	15	222
22	1408	16	215
22	1408	17	234
22	1408	18	230
22	1408	19	132
22	1408	20	175
22	1408	21	223
22	1408	22	127
22	1408	23	106
22	1408	24	246
22	1408	25	90
22	1408	26	134
22	1408	27	239
22	1408	28	112
22	1408	29	92
22	1408	30	243
22	1408	31	122
22	1408	32	243
22	1408	33	223
22	1408	34	134
22	1408	35	232
22	1408	36	143
22	1408	37	95
22	1408	38	246
22	1408	39	119
23	1472	0	239
23	1472	1	236
23	1472	2	223
23	1472	3	237
23	1472	4	223
23	1472	5	233
23	1472	6	227
23	1472	7	233
23	1472	8	226
23	1472	9	229
23	1472	10	236
23	1472	11	170
23	1472	12	239
23	1472	13	168
23	1472	14	233
23	1472	15	215
23	1472	16	97
23	1472	17	233
23	1472	18	169
23	1472	19	183
23	1472	20	220
23	1472	21	124
23	1472	22	173
23	1472	23	226
23	1472	24	135
23	1472	25	132
23	1472	26	233
23	1472	27	161
23	1472	28	230
23	1472	29	127
23	1472	30	123
23	1472	31	227
23	1472	32	192
23	1472	33	158
23	1472	34	220
23	1472	35	133
23	1472	36	159
23	1472	37	233
23	1472	38	170
23	1472	39	237
24	1536	0	238
24	1536	1	228
24	1536	2	233
24	1536	3	224
24	1536	4	233
24	1536	5	227
24	1536	6	236
24	1536	7	228
24	1536	8	235
24	1536	9	225
24	1536	10	232
24	1536	11	227
24	1536	12	236
24	1536	13	225
24	1536	14	240
24	1536	15	159
24	1536	16	236
24	1536	17	221
24	1536	18	231
24	1536	19	220
24	1536	20	170
24	1536	21	88
24	1536	22	230
24	1536	23	171
24	1536	24	229
24	1536	25	180
24	1536	26	182
24	1536	27	222
24	1536	28	207
24	1536	29	183
24	1536	30	227
24	1536	31	199
24	1536	32	226
24	1536	33	191
24	1536	34	230
24	1536	35	225
24	1536	36	154
24	1536	37	86
24	1536	38	236
24	1536	39	161
25	1600	0	234
25	1600	1	219
25	1600	2	231
25	1600	3	222
25	1600	4	230
25	1600	5	221
25	1600	6	231
25	1600	7	229
25	1600	8	229
25	1600	9	234
25	1600	10	223
25	1600	11	239
25	1600	12	224
25	1600	13	239
25	1600	14	148
25	1600	15	236
25	1600	16	233
25	1600	17	162
25	1600	18	233
25	1600	19	226
25	1600	20	176
25	1600	21	228
25	1600	22	233
25	1600	23	176
25	1600	24	227
25	1600	25	231
25	1600	26	227
25	1600	27	233
25	1600	28	183
25	1600	29	238
25	1600	30	193
25	1600	31	240
25	1600	32	166
25	1600	33	228
25	1600	34	236
25	1600	35	177
25	1600	36	236
25	1600	37	223
25	1600	38	173
25	1600	39	233
26	1664	0	239
26	1664	1	216
26	1664	2	233
26	1664	3	231
26	1664	4	225
26	1664	5	236
26	1664	6	224
26	1664	7	236
26	1664	8	238
26	1664	9	220
26	1664	10	228
26	1664	11	221
26	1664	12	226
26	1664	13	228
26	1664	14	226
26	1664	15	240
26	1664	16	166
26	1664	17	225
26	1664	18	236
26	1664	19	226
26	1664	20	228
26	1664	21	231
26	1664	22	224
26	1664	23	243
26	1664	24	230
26	1664	25	226
26	1664	26	193
26	1664	27	222
26	1664	28	226
26	1664	29	195
26	1664	30	228
26	1664	31	236
26	1664	32	262
26	1664	33	225
26	1664	34	234
26	1664	35	226
26	1664	36	222
26	1664	37	237
26	1664	38	172
26	1664	39	207
27	1728	0	241
27	1728	1	223
27	1728	2	235
27	1728	3	232
27	1728	4	224
27	1728	5	240
27	1728	6	237
27	1728	7	227
27	1728	8	229
27	1728	9	233
27	1728	10	225
27	1728	11	225
27	1728	12	243
27	1728	13	219
27	1728	14	225
27	1728	15	240
27	1728	16	138
27	1728	17	229
27	1728	18	237
27	1728	19	234
27	1728	20	229
27	1728	21	241
27	1728	22	236
27	1728	23	233
27	1728	24	227
27	1728	25	237
27	1728	26	227
27	1728	27	224
27	1728	28	238
27	1728	29	226
27	1728	30	223
27	1728	31	237
27	1728	32	228
27	1728	33	221
27	1728	34	243
27	1728	35	232
27	1728	36	227
27	1728	37	236
27	1728	38	238
27	1728	39	206
28	1792	0	238
28	1792	1	217
28	1792	2	219
28	1792	3	238
28	1792	4	239
28	1792	5	229
28	1792	6	224
28	1792	7	243
28	1792	8	235
28	1792	9	219
28	1792	10	225
28	1792	11	238
28	1792	12	227
28	1792	13	217
28	1792	14	226
28	1792	15	241
28	1792	16	238
28	1792	17	153
28	1792	18	226
28	1792	19	241
28	1792	20	233
28	1792	21	227
28	1792	22	228
28	1792	23	236
28	1792	24	232
28	1792	25	223
28	1792	26	224
28	1792	27	238
28	1792	28	235
28	1792	29	230
28	1792	30	226
28	1792	31	233
28	1792	32	239
28	1792	33	209
28	1792	34	213
28	1792	35	230
28	1792	36	228
28	1792	37	219
28	1792	38	215
28	1792	39	230
29	1856	0	232
29	1856	1	217
29	1856	2	218
29	1856	3	226
29	1856	4	234
29	1856	5	233
29	1856	6	225
29	1856	7	229
29	1856	8	224
29	1856	9	243
29	1856	10	229
29	1856	11	226
29	1856	12	226
29	1856	13	226
29	1856	14	235
29	1856	15	233
29	1856	16	242
29	1856	17	160
29	1856	18	226
29	1856	19	240
29	1856	20	234
29	1856	21	230
29	1856	22	227
29	1856	23	230
29	1856	24	224
29	1856	25	239
29	1856	26	236
29	1856	27	226
29	1856	28	221
29	1856	29	225
29	1856	30	236
29	1856	31	233
29	1856	32	235
29	1856	33	226
29	1856	34	230
29	1856	35	237
29	1856	36	242
29	1856	37	203
29	1856	38	226
29	1856	39	224
30	1920	0	242
30	1920	1	220
30	1920	2	228
30	1920	3	230
30	1920	4	223
30	1920	5	236
30	1920	6	234
30	1920	7	233
30	1920	8	236
30	1920	9	225
30	1920	10	227
30	1920	11	228
30	1920	12	227
30	1920	13	239
30	1920	14	232
30	1920	15	239
30	1920	16	143
30	1920	17	201
30	1920	18	228
30	1920	19	246
30	1920	20	230
30	1920	21	234
30	1920	22	240
30	1920	23	228
30	1920	24	236
30	1920	25	226
30	1920	26	226
30	1920	27	224
30	1920	28	227
30	1920	29	236
30	1920	30	244
30	1920	31	170
30	1920	32	237
30	1920	33	226
30	1920	34	196
30	1920	35	228
30	1920	36	199
30	1920	37	238
30	1920	38	239
30	1920	39	238
31	1984	0	243
31	1984	1	222
31	1984	2	219
31	1984	3	227
31	1984	4	226
31	1984	5	226
31	1984	6	223
31	1984	7	224
31	1984	8	223
31	1984	9	233
31	1984	10	239
31	1984	11	242
31	1984	12	233
31	1984	13	232
31	1984	14	236
31	1984	15	237
31	1984	16	233
31	1984	17	226
31	1984	18	225
31	1984	19	229
31	1984	20	223
31	1984	21	228
31	1984	22	219
31	1984	23	215
31	1984	24	224
31	1984	25	238
31	1984	26	225
31	1984	27	239
31	1984	28	237
31	1984	29	236
31	1984	30	234
31	1984	31	233
31	1984	32	230
31	1984	33	228
31	1984	34	228
31	1984	35	227
31	1984	36	222
31	1984	37	231
31	1984	38	229
31	1984	39	219
32	2048	0	235
32	2048	1	231
32	2048	2	226
32	2048	3	236
32	2048	4	239
32	2048	5	230
32	2048	6	235
32	2048	7	229
32	2048	8	231
32	2048	9	228
32	2048	10	237
32	2048	11	229
32	2048	12	228
32	2048	13	227
32	2048	14	229
32	2048	15	226
32	2048	16	226
32	2048	17	223
32	2048	18	231
32	2048	19	230
32	2048	20	231
32	2048	21	219
32	2048	22	232
32	2048	23	229
32	2048	24	230
32	2048	25	206
32	2048	26	216
32	2048	27	219
32	2048	28	216
32	2048	29	216
32	2048	30	216
32	2048	31	211
32	2048	32	222
32	2048	33	214
32	2048	34	223
32	2048	35	226
32	2048	36	221
32	2048	37	226
32	2048	38	219
32	2048	39	220
33	2112	0	234
33	2112	1	218
33	2112	2	223
33	2112	3	226
33	2112	4	233
33	2112	5	226
33	2112	6	228
33	2112	7	227
33	2112	8	223
33	2112	9	216
33	2112	10	223
33	2112	11	219
33	2112	12	215
33	2112	13	219
33	2112	14	221
33	2112	15	224
33	2112	16	220
33	2112	17	221
33	2112	18	227
33	2112	19	216
33	2112	20	236
33	2112	21	221
33	2112	22	223
33	2112	23	221
33	2112	24	216
33	2112	25	215
33	2112	26	223
33	2112	27	216
33	2112	28	225
33	2112	29	213
33	2112	30	222
33	2112	31	218
33	2112	32	228
33	2112	33	225
33	2112	34	219
33	2112	35	220
33	2112	36	212
33	2112	37	234
33	2112	38	236
33	2112	39	239
34	2176	0	225
34	2176	1	231
34	2176	2	236
34	2176	3	236
34	2176	4	226
34	2176	5	219
34	2176	6	211
34	2176	7	217
34	2176	8	231
34	2176	9	226
34	2176	10	242
34	2176	11	236
34	2176	12	227
34	2176	13	224
34	2176	14	227
34	2176	15	224
34	2176	16	236
34	2176	17	235
34	2176	18	236
34	2176	19	239
34	2176	20	225
34	2176	21	226
34	2176	22	226
34	2176	23	226
34	2176	24	234
34	2176	25	234
34	2176	26	234
34	2176	27	240
34	2176	28	223
34	2176	29	228
34	2176	30	225
34	2176	31	229
34	2176	32	233
34	2176	33	230
34	2176	34	241
34	2176	35	242
34	2176	36	231
34	2176	37	225
34	2176	38	228
34	2176	39	220
35	2240	0	236
35	2240	1	228
35	2240	2	240
35	2240	3	224
35	2240	4	227
35	2240	5	226
35	2240	6	238
35	2240	7	232
35	2240	8	231
35	2240	9	244
35	2240	10	223
35	2240	11	233
35	2240	12	236
35	2240	13	242
35	2240	14	225
35	2240	15	226
35	2240	16	228
35	2240	17	233
35	2240	18	235
35	2240	19	226
35	2240	20	223
35	2240	21	226
35	2240	22	238
35	2240	23	235
35	2240	24	228
35	2240	25	226
35	2240	26	229
35	2240	27	266
35	2240	28	237
35	2240	29	240
35	2240	30	227
35	2240	31	226
35	2240	32	235
35	2240	33	240
35	2240	34	236
35	2240	35	228
35	2240	36	224
35	2240	37	246
35	2240	38	235
35	2240	39	237
36	2304	0	234
36	2304	1	237
36	2304	2	229
36	2304	3	226
36	2304	4	229
36	2304	5	241
36	2304	6	229
36	2304	7	223
36	2304	8	236
36	2304	9	240
36	2304	10	229
36	2304	11	224
36	2304	12	229
36	2304	13	230
36	2304	14	217
36	2304	15	221
36	2304	16	223
36	2304	17	229
36	2304	18	219
36	2304	19	223
36	2304	20	235
36	2304	21	235
36	2304	22	229
36	2304	23	217
36	2304	24	229
36	2304	25	225
36	2304	26	226
36	2304	27	222
36	2304	28	216
36	2304	29	223
36	2304	30	219
36	2304	31	215
36	2304	32	225
36	2304	33	228
36	2304	34	219
36	2304	35	210
36	2304	36	229
36	2304	37	230
36	2304	38	226
36	2304	39	218
37	2368	0	238
37	2368	1	225
37	2368	2	220
37	2368	3	217
37	2368	4	231
37	2368	5	220
37	2368	6	221
37	2368	7	237
37	2368	8	224
37	2368	9	226
37	2368	10	230
37	2368	11	239
37	2368	12	226
37	2368	13	234
37	2368	14	239
37	2368	15	228
37	2368	16	235
37	2368	17	236
37	2368	18	228
37	2368	19	227
37	2368	20	243
37	2368	21	230
37	2368	22	226
37	2368	23	237
37	2368	24	224
37	2368	25	225
37	2368	26	236
37	2368	27	239
37	2368	28	226
37	2368	29	236
37	2368	30	230
37	2368	31	222
37	2368	32	235
37	2368	33	238
37	2368	34	225
37	2368	35	228
37	2368	36	236
37	2368	37	229
37	2368	38	225
37	2368	39	236
38	2432	0	240
38	2432	1	234
38	2432	2	222
38	2432	3	234
38	2432	4	221
38	2432	5	224
38	2432	6	239
38	2432	7	226
38	2432	8	233
38	2432	9	237
38	2432	10	223
38	2432	11	235
38	2432	12	226
38	2432	13	224
38	2432	14	239
38	2432	15	223
38	2432	16	234
38	2432	17	240
38	2432	18	227
38	2432	19	236
38	2432	20	219
38	2432	21	227
38	2432	22	238
38	2432	23	223
38	2432	24	241
38	2432	25	241
38	2432	26	226
38	2432	27	236
38	2432	28	223
38	2432	29	226
38	2432	30	237
38	2432	31	226
38	2432	32	236
38	2432	33	241
38	2432	34	227
38	2432	35	232
38	2432	36	225
38	2432	37	223
38	2432	38	241
38	2432	39	226
39	2496	0	241
39	2496	1	233
39	2496	2	223
39	2496	3	236
39	2496	4	227
39	2496	5	233
39	2496	6	226
39	2496	7	233
39	2496	8	225
39	2496	9	228
39	2496	10	237
39	2496	11	223
39	2496	12	240
39	2496	13	228
39	2496	14	236
39	2496	15	223
39	2496	16	236
39	2496	17	241
39	2496	18	227
39	2496	19	246
39	2496	20	230
39	2496	21	232
39	2496	22	229
39	2496	23	235
39	2496	24	228
39	2496	25	230
39	2496	26	240
39	2496	27	229
39	2496	28	243
39	2496	29	223
39	2496	30	233
39	2496	31	229
39	2496	32	233
39	2496	33	239
39	2496	34	230
39	2496	35	237
39	2496	36	222
39	2496	37	239
39	2496	38	231
39	2496	39	232
40	2560	0	229
40	2560	1	221
40	2560	2	235
40	2560	3	226
40	2560	4	236
40	2560	5	226
40	2560	6	233
40	2560	7	229
40	2560	8	236
40	2560	9	225
40	2560	10	233
40	2560	11	225
40	2560	12	235
40	2560	13	229
40	2560	14	235
40	2560	15	228
40	2560	16	239
40	2560	17	221
40	2560	18	229
40	2560	19	217
40	2560	20	227
40	2560	21	226
40	2560	22	226
40	2560	23	225
40	2560	24	234
40	2560	25	223
40	2560	26	235
40	2560	27	216
40	2560	28	227
40	2560	29	218
40	2560	30	228
40	2560	31	225
40	2560	32	229
40	2560	33	221
40	2560	34	232
40	2560	35	224
40	2560	36	236
40	2560	37	218
40	2560	38	228
40	2560	39	225
41	2624	0	236
41	2624	1	219
41	2624	2	236
41	2624	3	226
41	2624	4	238
41	2624	5	233
41	2624	6	234
41	2624	7	231
41	2624	8	224
41	2624	9	231
41	2624	10	220
41	2624	11	241
41	2624	12	220
41	2624	13	242
41	2624	14	226
41	2624	15	237
41	2624	16	240
