stride_lines	stride_bytes	train_step	avg_ns
41	2624	4	214
41	2624	5	197
41	2624	6	199
41	2624	7	197
41	2624	8	208
41	2624	9	205
41	2624	10	200
41	2624	11	210
41	2624	12	209
41	2624	13	190
41	2624	14	208
41	2624	15	199
41	2624	16	200
41	2624	17	213
41	2624	18	211
41	2624	19	208
41	2624	20	220
41	2624	21	207
41	2624	22	209
41	2624	23	186
41	2624	24	174
41	2624	25	180
41	2624	26	191
41	2624	27	193
41	2624	28	195
41	2624	29	199
41	2624	30	200
41	2624	31	209
41	2624	32	172
41	2624	33	191
41	2624	34	189
41	2624	35	192
41	2624	36	188
41	2624	37	206
41	2624	38	205
41	2624	39	179
42	2688	0	304
42	2688	1	176
42	2688	2	190
42	2688	3	202
42	2688	4	199
42	2688	5	198
42	2688	6	194
42	2688	7	198
42	2688	8	203
42	2688	9	222
42	2688	10	150
42	2688	11	187
42	2688	12	184
42	2688	13	159
42	2688	14	197
42	2688	15	176
42	2688	16	184
42	2688	17	181
42	2688	18	197
42	2688	19	162
42	2688	20	136
42	2688	21	194
42	2688	22	175
42	2688	23	192
42	2688	24	180
42	2688	25	166
42	2688	26	120
42	2688	27	169
42	2688	28	156
42	2688	29	168
42	2688	30	179
42	2688	31	189
42	2688	32	173
42	2688	33	172
42	2688	34	168
42	2688	35	162
42	2688	36	196
42	2688	37	171
42	2688	38	187
42	2688	39	171
43	2752	0	224
43	2752	1	196
43	2752	2	212
43	2752	3	224
43	2752	4	202
43	2752	5	185
43	2752	6	201
43	2752	7	204
43	2752	8	213
43	2752	9	199
43	2752	10	212
43	2752	11	172
43	2752	12	173
43	2752	13	200
43	2752	14	165
43	2752	15	167
43	2752	16	178
43	2752	17	166
43	2752	18	186
43	2752	19	192
43	2752	20	159
43	2752	21	164
43	2752	22	167
43	2752	23	167
43	2752	24	175
43	2752	25	180
43	2752	26	180
43	2752	27	178
43	2752	28	167
43	2752	29	202
43	2752	30	185
43	2752	31	193
43	2752	32	175
43	2752	33	191
43	2752	34	166
43	2752	35	161
43	2752	36	167
43	2752	37	170
43	2752	38	160
43	2752	39	174
44	2816	0	296
44	2816	1	216
44	2816	2	232
44	2816	3	161
44	2816	4	183
44	2816	5	171
44	2816	6	188
44	2816	7	220
44	2816	8	202
44	2816	9	205
44	2816	10	195
44	2816	11	177
44	2816	12	186
44	2816	13	189
44	2816	14	189
44	2816	15	193
44	2816	16	198
44	2816	17	184
44	2816	18	171
44	2816	19	192
44	2816	20	168
44	2816	21	150
44	2816	22	163
44	2816	23	180
44	2816	24	169
44	2816	25	167
44	2816	26	172
44	2816	27	173
44	2816	28	182
44	2816	29	164
44	2816	30	178
44	2816	31	198
44	2816	32	178
44	2816	33	149
44	2816	34	146
44	2816	35	156
44	2816	36	152
44	2816	37	141
44	2816	38	142
44	2816	39	148
45	2880	0	268
45	2880	1	198
45	2880	2	185
45	2880	3	202
45	2880	4	212
45	2880	5	210
45	2880	6	192
45	2880	7	214
45	2880	8	193
45	2880	9	228
45	2880	10	205
45	2880	11	181
45	2880	12	183
45	2880	13	176
45	2880	14	176
45	2880	15	167
45	2880	16	183
45	2880	17	175
45	2880	18	190
45	2880	19	183
45	2880	20	185
45	2880	21	168
45	2880	22	164
45	2880	23	168
45	2880	24	171
45	2880	25	180
45	2880	26	187
45	2880	27	180
45	2880	28	152
45	2880	29	168
45	2880	30	194
45	2880	31	181
45	2880	32	170
45	2880	33	190
45	2880	34	220
45	2880	35	192
45	2880	36	176
45	2880	37	182
45	2880	38	183
45	2880	39	164
46	2944	0	274
46	2944	1	193
46	2944	2	208
46	2944	3	213
46	2944	4	215
46	2944	5	213
46	2944	6	193
46	2944	7	208
46	2944	8	223
46	2944	9	195
46	2944	10	212
46	2944	11	181
46	2944	12	205
46	2944	13	175
46	2944	14	187
46	2944	15	187
46	2944	16	183
46	2944	17	203
46	2944	18	187
46	2944	19	176
46	2944	20	205
46	2944	21	199
46	2944	22	138
46	2944	23	183
46	2944	24	176
46	2944	25	184
46	2944	26	171
46	2944	27	178
46	2944	28	163
46	2944	29	169
46	2944	30	186
46	2944	31	173
46	2944	32	173
46	2944	33	176
46	2944	34	162
46	2944	35	153
46	2944	36	161
46	2944	37	184
46	2944	38	184
46	2944	39	167
47	3008	0	307
47	3008	1	215
47	3008	2	209
47	3008	3	209
47	3008	4	214
47	3008	5	211
47	3008	6	199
47	3008	7	210
47	3008	8	215
47	3008	9	216
47	3008	10	192
47	3008	11	222
47	3008	12	192
47	3008	13	195
47	3008	14	180
47	3008	15	195
47	3008	16	199
47	3008	17	201
47	3008	18	190
47	3008	19	182
47	3008	20	184
47	3008	21	188
47	3008	22	206
47	3008	23	180
47	3008	24	191
47	3008	25	173
47	3008	26	166
47	3008	27	183
47	3008	28	174
47	3008	29	187
47	3008	30	168
47	3008	31	156
47	3008	32	154
47	3008	33	172
47	3008	34	153
47	3008	35	163
47	3008	36	170
47	3008	37	145
47	3008	38	174
47	3008	39	166
48	3072	0	129
48	3072	1	185
48	3072	2	189
48	3072	3	186
48	3072	4	180
48	3072	5	196
48	3072	6	179
48	3072	7	196
48	3072	8	189
48	3072	9	201
48	3072	10	144
48	3072	11	164
48	3072	12	200
48	3072	13	208
48	3072	14	210
48	3072	15	143
48	3072	16	212
48	3072	17	211
48	3072	18	164
48	3072	19	169
48	3072	20	185
48	3072	21	220
48	3072	22	144
48	3072	23	145
48	3072	24	172
48	3072	25	194
48	3072	26	164
48	3072	27	155
48	3072	28	182
48	3072	29	203
48	3072	30	131
48	3072	31	156
48	3072	32	175
48	3072	33	135
48	3072	34	167
48	3072	35	144
48	3072	36	150
48	3072	37	162
48	3072	38	146
48	3072	39	149
49	3136	0	142
49	3136	1	174
49	3136	2	177
49	3136	3	175
49	3136	4	177
49	3136	5	184
49	3136	6	179
49	3136	7	193
49	3136	8	210
49	3136	9	200
49	3136	10	191
49	3136	11	168
49	3136	12	166
49	3136	13	168
49	3136	14	165
49	3136	15	157
49	3136	16	164
49	3136	17	171
49	3136	18	199
49	3136	19	219
49	3136	20	192
49	3136	21	209
49	3136	22	208
49	3136	23	198
49	3136	24	217
49	3136	25	193
49	3136	26	177
49	3136	27	168
49	3136	28	157
49	3136	29	163
49	3136	30	155
49	3136	31	155
49	3136	32	153
49	3136	33	151
49	3136	34	147
49	3136	35	138
49	3136	36	156
49	3136	37	159
49	3136	38	161
49	3136	39	180
50	3200	0	308
50	3200	1	208
50	3200	2	191
50	3200	3	190
50	3200	4	189
50	3200	5	203
50	3200	6	213
50	3200	7	183
50	3200	8	197
50	3200	9	196
50	3200	10	181
50	3200	11	200
50	3200	12	205
50	3200	13	162
50	3200	14	149
50	3200	15	189
50	3200	16	168
50	3200	17	152
50	3200	18	170
50	3200	19	168
50	3200	20	177
50	3200	21	184
50	3200	22	183
50	3200	23	181
50	3200	24	192
50	3200	25	215
50	3200	26	151
50	3200	27	156
50	3200	28	187
50	3200	29	174
50	3200	30	185
50	3200	31	174
50	3200	32	184
50	3200	33	173
50	3200	34	177
50	3200	35	173
50	3200	36	182
50	3200	37	178
50	3200	38	166
50	3200	39	185
51	3264	0	296
51	3264	1	231
51	3264	2	221
51	3264	3	176
51	3264	4	182
51	3264	5	186
51	3264	6	200
51	3264	7	201
51	3264	8	212
51	3264	9	201
51	3264	10	193
51	3264	11	202
51	3264	12	201
51	3264	13	182
51	3264	14	178
51	3264	15	162
51	3264	16	206
51	3264	17	196
51	3264	18	201
51	3264	19	178
51	3264	20	203
51	3264	21	189
51	3264	22	170
51	3264	23	176
51	3264	24	184
51	3264	25	186
51	3264	26	194
51	3264	27	199
51	3264	28	172
51	3264	29	196
51	3264	30	173
51	3264	31	175
51	3264	32	162
51	3264	33	188
51	3264	34	193
51	3264	35	183
51	3264	36	162
51	3264	37	187
51	3264	38	168
51	3264	39	167
52	3328	0	315
52	3328	1	235
52	3328	2	211
52	3328	3	192
52	3328	4	200
52	3328	5	209
52	3328	6	213
52	3328	7	199
52	3328	8	212
52	3328	9	220
52	3328	10	204
52	3328	11	216
52	3328	12	191
52	3328	13	178
52	3328	14	175
52	3328	15	188
52	3328	16	203
52	3328	17	205
52	3328	18	201
52	3328	19	198
52	3328	20	192
52	3328	21	187
52	3328	22	200
52	3328	23	181
52	3328	24	184
52	3328	25	157
52	3328	26	186
52	3328	27	204
52	3328	28	171
52	3328	29	184
52	3328	30	183
52	3328	31	174
52	3328	32	181
52	3328	33	179
52	3328	34	166
52	3328	35	191
52	3328	36	180
52	3328	37	155
52	3328	38	186
52	3328	39	225
53	3392	0	295
53	3392	1	230
53	3392	2	218
53	3392	3	212
53	3392	4	200
53	3392	5	207
53	3392	6	212
53	3392	7	204
53	3392	8	207
53	3392	9	183
53	3392	10	180
53	3392	11	198
53	3392	12	198
53	3392	13	185
53	3392	14	174
53	3392	15	202
53	3392	16	191
53	3392	17	173
53	3392	18	203
53	3392	19	170
53	3392	20	200
53	3392	21	183
53	3392	22	177
53	3392	23	182
53	3392	24	195
53	3392	25	194
53	3392	26	157
53	3392	27	153
53	3392	28	172
53	3392	29	149
53	3392	30	164
53	3392	31	192
53	3392	32	152
53	3392	33	171
53	3392	34	168
53	3392	35	185
53	3392	36	165
53	3392	37	153
53	3392	38	161
53	3392	39	179
54	3456	0	324
54	3456	1	226
54	3456	2	209
54	3456	3	168
54	3456	4	166
54	3456	5	217
54	3456	6	191
54	3456	7	221
54	3456	8	209
54	3456	9	208
54	3456	10	207
54	3456	11	180
54	3456	12	202
54	3456	13	186
54	3456	14	173
54	3456	15	165
54	3456	16	185
54	3456	17	133
54	3456	18	157
54	3456	19	174
54	3456	20	166
54	3456	21	188
54	3456	22	178
54	3456	23	186
54	3456	24	181
54	3456	25	175
54	3456	26	146
54	3456	27	173
54	3456	28	150
54	3456	29	160
54	3456	30	159
54	3456	31	156
54	3456	32	164
54	3456	33	177
54	3456	34	128
54	3456	35	164
54	3456	36	155
54	3456	37	157
54	3456	38	166
54	3456	39	170
55	3520	0	333
55	3520	1	229
55	3520	2	209
55	3520	3	201
55	3520	4	198
55	3520	5	214
55	3520	6	202
55	3520	7	251
55	3520	8	225
55	3520	9	205
55	3520	10	171
55	3520	11	204
55	3520	12	203
55	3520	13	195
55	3520	14	198
55	3520	15	206
55	3520	16	197
55	3520	17	215
55	3520	18	215
55	3520	19	182
55	3520	20	192
55	3520	21	205
55	3520	22	181
55	3520	23	176
55	3520	24	176
55	3520	25	205
55	3520	26	186
55	3520	27	185
55	3520	28	171
55	3520	29	192
55	3520	30	182
55	3520	31	175
55	3520	32	179
55	3520	33	171
55	3520	34	179
55	3520	35	174
55	3520	36	180
55	3520	37	169
55	3520	38	152
55	3520	39	161
56	3584	0	157
56	3584	1	184
56	3584	2	203
56	3584	3	204
56	3584	4	208
56	3584	5	196
56	3584	6	199
56	3584	7	215
56	3584	8	193
56	3584	9	213
56	3584	10	190
56	3584	11	190
56	3584	12	196
56	3584	13	191
56	3584	14	173
56	3584	15	177
56	3584	16	169
56	3584	17	186
56	3584	18	187
56	3584	19	161
56	3584	20	181
56	3584	21	190
56	3584	22	181
56	3584	23	180
56	3584	24	169
56	3584	25	195
56	3584	26	166
56	3584	27	141
56	3584	28	158
56	3584	29	182
56	3584	30	164
56	3584	31	200
56	3584	32	180
56	3584	33	177
56	3584	34	171
56	3584	35	160
56	3584	36	180
56	3584	37	186
56	3584	38	169
56	3584	39	172
57	3648	0	320
57	3648	1	216
57	3648	2	213
57	3648	3	192
57	3648	4	203
57	3648	5	205
57	3648	6	190
57	3648	7	199
57	3648	8	197
57	3648	9	198
57	3648	10	203
57	3648	11	188
57	3648	12	190
57	3648	13	177
57	3648	14	200
57	3648	15	187
57	3648	16	187
57	3648	17	184
57	3648	18	168
57	3648	19	202
57	3648	20	191
57	3648	21	226
57	3648	22	184
57	3648	23	204
57	3648	24	198
57	3648	25	184
57	3648	26	192
57	3648	27	186
57	3648	28	201
57	3648	29	182
57	3648	30	172
57	3648	31	172
57	3648	32	187
57	3648	33	183
57	3648	34	180
57	3648	35	207
57	3648	36	129
57	3648	37	165
57	3648	38	155
57	3648	39	192
58	3712	0	336
58	3712	1	242
58	3712	2	220
58	3712	3	207
58	3712	4	194
58	3712	5	212
58	3712	6	179
58	3712	7	184
58	3712	8	191
58	3712	9	201
58	3712	10	216
58	3712	11	195
58	3712	12	195
58	3712	13	207
58	3712	14	208
58	3712	15	197
58	3712	16	169
58	3712	17	176
58	3712	18	182
58	3712	19	192
58	3712	20	176
58	3712	21	204
58	3712	22	196
58	3712	23	184
58	3712	24	179
58	3712	25	156
58	3712	26	180
58	3712	27	170
58	3712	28	153
58	3712	29	172
58	3712	30	167
58	3712	31	169
58	3712	32	180
58	3712	33	161
58	3712	34	159
58	3712	35	193
58	3712	36	168
58	3712	37	156
58	3712	38	158
58	3712	39	180
59	3776	0	329
59	3776	1	219
59	3776	2	199
59	3776	3	190
59	3776	4	193
59	3776	5	217
59	3776	6	213
59	3776	7	205
59	3776	8	193
59	3776	9	214
59	3776	10	205
59	3776	11	176
59	3776	12	180
59	3776	13	183
59	3776	14	204
59	3776	15	191
59	3776	16	182
59	3776	17	200
59	3776	18	197
59	3776	19	209
59	3776	20	171
59	3776	21	156
59	3776	22	188
59	3776	23	192
59	3776	24	187
59	3776	25	172
59	3776	26	188
59	3776	27	193
59	3776	28	172
59	3776	29	185
59	3776	30	158
59	3776	31	180
59	3776	32	180
59	3776	33	180
59	3776	34	167
59	3776	35	166
59	3776	36	190
59	3776	37	150
59	3776	38	143
59	3776	39	154
60	3840	0	144
60	3840	1	178
60	3840	2	183
60	3840	3	182
60	3840	4	180
60	3840	5	163
60	3840	6	167
60	3840	7	171
60	3840	8	172
60	3840	9	168
60	3840	10	168
60	3840	11	121
60	3840	12	162
60	3840	13	181
60	3840	14	135
60	3840	15	155
60	3840	16	159
60	3840	17	173
60	3840	18	125
60	3840	19	170
60	3840	20	164
60	3840	21	176
60	3840	22	161
60	3840	23	158
60	3840	24	157
60	3840	25	160
60	3840	26	170
60	3840	27	178
60	3840	28	133
60	3840	29	174
60	3840	30	186
60	3840	31	211
60	3840	32	204
60	3840	33	180
60	3840	34	150
60	3840	35	160
60	3840	36	153
60	3840	37	169
60	3840	38	180
60	3840	39	158
61	3904	0	171
61	3904	1	192
61	3904	2	200
61	3904	3	200
61	3904	4	192
61	3904	5	202
61	3904	6	208
61	3904	7	220
61	3904	8	202
61	3904	9	218
61	3904	10	176
61	3904	11	185
61	3904	12	196
61	3904	13	180
61	3904	14	171
61	3904	15	206
61	3904	16	192
61	3904	17	165
61	3904	18	170
61	3904	19	171
61	3904	20	175
61	3904	21	161
61	3904	22	191
61	3904	23	174
61	3904	24	165
61	3904	25	180
61	3904	26	195
61	3904	27	216
61	3904	28	187
61	3904	29	180
61	3904	30	197
61	3904	31	183
61	3904	32	186
61	3904	33	170
61	3904	34	178
61	3904	35	166
61	3904	36	172
61	3904	37	176
61	3904	38	181
61	3904	39	186
62	3968	0	227
62	3968	1	214
62	3968	2	210
62	3968	3	201
62	3968	4	202
62	3968	5	209
62	3968	6	184
62	3968	7	186
62	3968	8	198
62	3968	9	207
62	3968	10	198
62	3968	11	208
62	3968	12	214
62	3968	13	194
62	3968	14	217
62	3968	15	177
62	3968	16	172
62	3968	17	192
62	3968	18	203
62	3968	19	166
62	3968	20	192
62	3968	21	190
62	3968	22	189
62	3968	23	204
62	3968	24	185
62	3968	25	158
62	3968	26	184
62	3968	27	167
62	3968	28	186
62	3968	29	155
62	3968	30	157
62	3968	31	162
62	3968	32	168
62	3968	33	199
62	3968	34	160
62	3968	35	172
62	3968	36	155
62	3968	37	171
62	3968	38	201
62	3968	39	185
63	4032	0	272
63	4032	1	252
63	4032	2	203
63	4032	3	208
63	4032	4	215
63	4032	5	183
63	4032	6	205
63	4032	7	204
63	4032	8	194
63	4032	9	197
63	4032	10	188
63	4032	11	182
63	4032	12	193
63	4032	13	188
63	4032	14	181
63	4032	15	212
63	4032	16	200
63	4032	17	198
63	4032	18	196
63	4032	19	183
63	4032	20	144
63	4032	21	197
63	4032	22	197
63	4032	23	200
63	4032	24	211
63	4032	25	189
63	4032	26	187
63	4032	27	171
63	4032	28	184
63	4032	29	165
63	4032	30	171
63	4032	31	158
63	4032	32	164
63	4032	33	187
63	4032	34	178
63	4032	35	170
63	4032	36	169
63	4032	37	147
63	4032	38	162
63	4032	39	158
64	4096	0	301
64	4096	1	217
64	4096	2	217
64	4096	3	223
64	4096	4	211
64	4096	5	190
64	4096	6	191
64	4096	7	197
64	4096	8	194
64	4096	9	197
64	4096	10	211
64	4096	11	184
64	4096	12	179
64	4096	13	184
64	4096	14	176
64	4096	15	166
64	4096	16	169
64	4096	17	160
64	4096	18	165
64	4096	19	159
64	4096	20	148
64	4096	21	177
64	4096	22	164
64	4096	23	144
64	4096	24	142
64	4096	25	172
64	4096	26	163
64	4096	27	175
64	4096	28	166
64	4096	29	155
64	4096	30	157
64	4096	31	127
64	4096	32	147
64	4096	33	160
64	4096	34	165
64	4096	35	143
64	4096	36	160
64	4096	37	157
64	4096	38	155
64	4096	39	187
