stride_lines	stride_bytes	train_step	avg_ns
7	448	39	197
7	448	40	187
8	512	1	196
8	512	2	199
8	512	3	193
8	512	4	138
8	512	5	135
8	512	6	73
8	512	7	77
8	512	8	202
8	512	9	339
8	512	10	196
8	512	11	135
8	512	12	152
8	512	13	180
8	512	14	77
8	512	15	76
8	512	16	205
8	512	17	204
8	512	18	190
8	512	19	133
8	512	20	150
8	512	21	167
8	512	22	71
8	512	23	73
8	512	24	197
8	512	25	196
8	512	26	405
8	512	27	140
8	512	28	150
8	512	29	176
8	512	30	76
8	512	31	76
8	512	32	207
8	512	33	193
8	512	34	192
8	512	35	133
8	512	36	148
8	512	37	176
8	512	38	75
8	512	39	71
8	512	40	202
9	576	1	191
9	576	2	193
9	576	3	198
9	576	4	188
9	576	5	122
9	576	6	73
9	576	7	71
9	576	8	197
9	576	9	201
9	576	10	207
9	576	11	156
9	576	12	156
9	576	13	195
9	576	14	75
9	576	15	209
9	576	16	201
9	576	17	202
9	576	18	155
9	576	19	152
9	576	20	192
9	576	21	75
9	576	22	198
9	576	23	202
9	576	24	205
9	576	25	163
9	576	26	152
9	576	27	184
9	576	28	76
9	576	29	205
9	576	30	198
9	576	31	204
9	576	32	166
9	576	33	149
9	576	34	194
9	576	35	73
9	576	36	207
9	576	37	200
9	576	38	205
9	576	39	160
9	576	40	154
10	640	1	196
10	640	2	210
10	640	3	192
10	640	4	166
10	640	5	131
10	640	6	74
10	640	7	214
10	640	8	203
10	640	9	195
10	640	10	153
10	640	11	157
10	640	12	179
10	640	13	198
10	640	14	199
10	640	15	203
10	640	16	151
10	640	17	151
10	640	18	204
10	640	19	73
10	640	20	203
10	640	21	203
10	640	22	200
10	640	23	158
10	640	24	150
10	640	25	181
10	640	26	204
10	640	27	198
10	640	28	193
10	640	29	150
10	640	30	152
10	640	31	198
10	640	32	196
10	640	33	203
10	640	34	201
10	640	35	149
10	640	36	153
10	640	37	194
10	640	38	73
10	640	39	208
10	640	40	198
11	704	1	203
11	704	2	203
11	704	3	201
11	704	4	159
11	704	5	123
11	704	6	202
11	704	7	192
11	704	8	200
11	704	9	160
11	704	10	159
11	704	11	177
11	704	12	208
11	704	13	199
11	704	14	202
11	704	15	163
11	704	16	156
11	704	17	197
11	704	18	205
11	704	19	202
11	704	20	197
11	704	21	160
11	704	22	154
11	704	23	193
11	704	24	203
11	704	25	200
11	704	26	196
11	704	27	153
11	704	28	156
11	704	29	186
11	704	30	200
11	704	31	198
11	704	32	193
11	704	33	152
11	704	34	157
11	704	35	200
11	704	36	196
11	704	37	203
11	704	38	160
11	704	39	187
11	704	40	76
12	768	1	198
12	768	2	197
12	768	3	208
12	768	4	166
12	768	5	129
12	768	6	198
12	768	7	207
12	768	8	196
12	768	9	150
12	768	10	189
12	768	11	205
12	768	12	329
12	768	13	146
12	768	14	180
12	768	15	195
12	768	16	195
12	768	17	197
12	768	18	189
12	768	19	157
12	768	20	196
12	768	21	191
12	768	22	199
12	768	23	208
12	768	24	189
12	768	25	143
12	768	26	185
12	768	27	206
12	768	28	194
12	768	29	143
12	768	30	203
12	768	31	186
12	768	32	199
12	768	33	196
12	768	34	191
12	768	35	153
12	768	36	189
12	768	37	183
12	768	38	203
12	768	39	209
12	768	40	178
13	832	1	196
13	832	2	196
13	832	3	209
13	832	4	184
13	832	5	197
13	832	6	192
13	832	7	199
13	832	8	157
13	832	9	159
13	832	10	196
13	832	11	194
13	832	12	205
13	832	13	149
13	832	14	193
13	832	15	203
13	832	16	196
13	832	17	200
13	832	18	155
13	832	19	154
13	832	20	212
13	832	21	203
13	832	22	195
13	832	23	153
13	832	24	176
13	832	25	210
13	832	26	193
13	832	27	197
13	832	28	160
13	832	29	281
13	832	30	206
13	832	31	198
13	832	32	202
13	832	33	158
13	832	34	177
13	832	35	206
13	832	36	208
13	832	37	199
13	832	38	158
13	832	39	160
13	832	40	196
14	896	1	196
14	896	2	200
14	896	3	197
14	896	4	187
14	896	5	209
14	896	6	211
14	896	7	200
14	896	8	157
14	896	9	155
14	896	10	205
14	896	11	200
14	896	12	197
14	896	13	165
14	896	14	209
14	896	15	200
14	896	16	191
14	896	17	161
14	896	18	166
14	896	19	195
14	896	20	197
14	896	21	184
14	896	22	158
14	896	23	196
14	896	24	206
14	896	25	174
14	896	26	150
14	896	27	143
14	896	28	206
14	896	29	203
14	896	30	176
14	896	31	151
14	896	32	203
14	896	33	202
14	896	34	184
14	896	35	146
14	896	36	154
14	896	37	203
14	896	38	203
14	896	39	188
14	896	40	149
15	960	1	200
15	960	2	191
15	960	3	200
15	960	4	163
15	960	5	200
15	960	6	200
15	960	7	199
15	960	8	175
15	960	9	209
15	960	10	201
15	960	11	203
15	960	12	173
15	960	13	200
15	960	14	199
15	960	15	199
15	960	16	189
15	960	17	189
15	960	18	204
15	960	19	195
15	960	20	192
15	960	21	146
15	960	22	205
15	960	23	197
15	960	24	183
15	960	25	143
15	960	26	209
15	960	27	203
15	960	28	203
15	960	29	184
15	960	30	202
15	960	31	200
15	960	32	186
15	960	33	146
15	960	34	172
15	960	35	200
15	960	36	196
15	960	37	178
15	960	38	163
15	960	39	207
15	960	40	205
16	1024	1	202
16	1024	2	206
16	1024	3	198
16	1024	4	200
16	1024	5	205
16	1024	6	200
16	1024	7	199
16	1024	8	198
16	1024	9	201
16	1024	10	198
16	1024	11	201
16	1024	12	202
16	1024	13	203
16	1024	14	193
16	1024	15	201
16	1024	16	206
16	1024	17	209
16	1024	18	204
16	1024	19	199
16	1024	20	206
16	1024	21	196
16	1024	22	193
16	1024	23	206
16	1024	24	197
16	1024	25	200
16	1024	26	200
16	1024	27	200
16	1024	28	203
16	1024	29	207
16	1024	30	200
16	1024	31	194
16	1024	32	199
16	1024	33	204
16	1024	34	196
16	1024	35	204
16	1024	36	206
16	1024	37	200
16	1024	38	197
16	1024	39	197
16	1024	40	200
17	1088	1	195
17	1088	2	204
17	1088	3	210
17	1088	4	209
17	1088	5	201
17	1088	6	206
17	1088	7	198
17	1088	8	202
17	1088	9	196
17	1088	10	202
17	1088	11	199
17	1088	12	196
17	1088	13	199
17	1088	14	192
17	1088	15	205
17	1088	16	213
17	1088	17	199
17	1088	18	197
17	1088	19	203
17	1088	20	198
17	1088	21	210
17	1088	22	208
17	1088	23	208
17	1088	24	197
17	1088	25	200
17	1088	26	192
17	1088	27	200
17	1088	28	195
17	1088	29	206
17	1088	30	203
17	1088	31	199
17	1088	32	307
17	1088	33	203
17	1088	34	196
17	1088	35	199
17	1088	36	203
17	1088	37	207
17	1088	38	204
17	1088	39	198
17	1088	40	195
18	1152	1	207
18	1152	2	196
18	1152	3	203
18	1152	4	204
18	1152	5	198
18	1152	6	200
18	1152	7	195
18	1152	8	200
18	1152	9	199
18	1152	10	204
18	1152	11	199
18	1152	12	200
18	1152	13	201
18	1152	14	194
18	1152	15	197
18	1152	16	203
18	1152	17	203
18	1152	18	210
18	1152	19	216
18	1152	20	200
18	1152	21	196
18	1152	22	203
18	1152	23	194
18	1152	24	199
18	1152	25	196
18	1152	26	205
18	1152	27	203
18	1152	28	198
18	1152	29	200
18	1152	30	210
18	1152	31	200
18	1152	32	208
18	1152	33	197
18	1152	34	200
18	1152	35	203
18	1152	36	197
18	1152	37	194
18	1152	38	200
18	1152	39	200
18	1152	40	199
19	1216	1	206
19	1216	2	201
19	1216	3	195
19	1216	4	196
19	1216	5	194
19	1216	6	203
19	1216	7	207
19	1216	8	196
19	1216	9	199
19	1216	10	192
19	1216	11	208
19	1216	12	198
19	1216	13	206
19	1216	14	200
19	1216	15	200
19	1216	16	202
19	1216	17	193
19	1216	18	213
19	1216	19	196
19	1216	20	334
19	1216	21	200
19	1216	22	206
19	1216	23	206
19	1216	24	200
19	1216	25	192
19	1216	26	201
19	1216	27	198
19	1216	28	203
19	1216	29	201
19	1216	30	197
19	1216	31	190
19	1216	32	201
19	1216	33	199
19	1216	34	206
19	1216	35	203
19	1216	36	208
19	1216	37	196
19	1216	38	203
19	1216	39	203
19	1216	40	190
20	1280	1	206
20	1280	2	199
20	1280	3	194
20	1280	4	200
20	1280	5	209
20	1280	6	195
20	1280	7	205
20	1280	8	203
20	1280	9	203
20	1280	10	197
20	1280	11	203
20	1280	12	196
20	1280	13	210
20	1280	14	196
20	1280	15	195
20	1280	16	197
20	1280	17	211
20	1280	18	200
20	1280	19	198
20	1280	20	205
20	1280	21	210
20	1280	22	196
20	1280	23	194
20	1280	24	204
20	1280	25	203
20	1280	26	202
20	1280	27	196
20	1280	28	199
20	1280	29	213
20	1280	30	199
20	1280	31	202
20	1280	32	203
20	1280	33	201
20	1280	34	196
20	1280	35	200
20	1280	36	206
20	1280	37	209
20	1280	38	197
20	1280	39	199
20	1280	40	200
21	1344	1	205
21	1344	2	203
21	1344	3	200
21	1344	4	210
21	1344	5	196
21	1344	6	199
21	1344	7	204
21	1344	8	194
21	1344	9	199
21	1344	10	194
21	1344	11	200
21	1344	12	193
21	1344	13	199
21	1344	14	200
21	1344	15	196
21	1344	16	206
21	1344	17	205
21	1344	18	195
21	1344	19	200
21	1344	20	200
21	1344	21	196
21	1344	22	203
21	1344	23	193
21	1344	24	193
21	1344	25	208
21	1344	26	199
21	1344	27	201
21	1344	28	209
21	1344	29	206
21	1344	30	204
21	1344	31	200
21	1344	32	202
21	1344	33	199
21	1344	34	198
21	1344	35	206
21	1344	36	207
21	1344	37	197
21	1344	38	204
21	1344	39	199
21	1344	40	201
22	1408	1	205
22	1408	2	195
22	1408	3	201
22	1408	4	193
22	1408	5	199
22	1408	6	212
22	1408	7	205
22	1408	8	196
22	1408	9	198
22	1408	10	206
22	1408	11	200
22	1408	12	202
22	1408	13	197
22	1408	14	203
22	1408	15	201
22	1408	16	199
22	1408	17	204
22	1408	18	201
22	1408	19	193
22	1408	20	199
22	1408	21	193
22	1408	22	206
22	1408	23	197
22	1408	24	199
22	1408	25	202
22	1408	26	196
22	1408	27	200
22	1408	28	195
22	1408	29	206
22	1408	30	204
22	1408	31	194
22	1408	32	197
22	1408	33	216
22	1408	34	200
22	1408	35	204
22	1408	36	195
22	1408	37	204
22	1408	38	209
22	1408	39	199
22	1408	40	198
23	1472	1	199
23	1472	2	198
23	1472	3	199
23	1472	4	200
23	1472	5	196
23	1472	6	195
23	1472	7	210
23	1472	8	200
23	1472	9	199
23	1472	10	206
23	1472	11	193
23	1472	12	200
23	1472	13	196
23	1472	14	203
23	1472	15	199
23	1472	16	206
23	1472	17	211
23	1472	18	200
23	1472	19	203
23	1472	20	195
23	1472	21	197
23	1472	22	206
23	1472	23	200
23	1472	24	199
23	1472	25	196
23	1472	26	212
23	1472	27	200
23	1472	28	207
23	1472	29	196
23	1472	30	201
23	1472	31	199
23	1472	32	201
23	1472	33	203
23	1472	34	202
23	1472	35	205
23	1472	36	197
23	1472	37	198
23	1472	38	200
23	1472	39	196
23	1472	40	199
24	1536	1	197
24	1536	2	192
24	1536	3	199
24	1536	4	203
24	1536	5	193
24	1536	6	198
24	1536	7	200
24	1536	8	201
24	1536	9	199
24	1536	10	202
24	1536	11	204
24	1536	12	198
24	1536	13	198
24	1536	14	197
24	1536	15	199
24	1536	16	198
24	1536	17	196
24	1536	18	196
24	1536	19	199
24	1536	20	196
24	1536	21	206
24	1536	22	200
24	1536	23	196
24	1536	24	197
24	1536	25	198
24	1536	26	207
24	1536	27	202
24	1536	28	199
24	1536	29	196
24	1536	30	201
24	1536	31	193
24	1536	32	199
24	1536	33	197
24	1536	34	203
24	1536	35	206
24	1536	36	202
24	1536	37	199
24	1536	38	209
24	1536	39	202
24	1536	40	198
25	1600	1	203
25	1600	2	202
25	1600	3	197
25	1600	4	200
25	1600	5	199
25	1600	6	213
25	1600	7	206
25	1600	8	199
25	1600	9	196
25	1600	10	194
25	1600	11	206
25	1600	12	203
25	1600	13	204
25	1600	14	196
25	1600	15	207
25	1600	16	201
25	1600	17	193
25	1600	18	201
25	1600	19	197
25	1600	20	200
25	1600	21	201
25	1600	22	201
25	1600	23	205
25	1600	24	196
25	1600	25	209
25	1600	26	203
25	1600	27	203
25	1600	28	201
25	1600	29	202
25	1600	30	205
25	1600	31	200
25	1600	32	196
25	1600	33	204
25	1600	34	203
25	1600	35	192
25	1600	36	203
25	1600	37	198
25	1600	38	208
25	1600	39	201
25	1600	40	201
26	1664	1	197
26	1664	2	202
26	1664	3	196
26	1664	4	197
26	1664	5	199
26	1664	6	200
26	1664	7	216
26	1664	8	197
26	1664	9	195
26	1664	10	211
26	1664	11	192
26	1664	12	195
26	1664	13	205
26	1664	14	196
26	1664	15	210
26	1664	16	197
26	1664	17	194
26	1664	18	207
26	1664	19	199
26	1664	20	198
26	1664	21	199
26	1664	22	198
26	1664	23	203
26	1664	24	197
26	1664	25	196
26	1664	26	203
26	1664	27	193
26	1664	28	199
26	1664	29	199
26	1664	30	193
26	1664	31	212
26	1664	32	202
26	1664	33	200
26	1664	34	205
26	1664	35	203
26	1664	36	197
26	1664	37	206
26	1664	38	202
26	1664	39	207
26	1664	40	207
27	1728	1	195
27	1728	2	213
27	1728	3	202
27	1728	4	196
27	1728	5	204
27	1728	6	203
27	1728	7	202
27	1728	8	195
27	1728	9	200
27	1728	10	200
27	1728	11	192
27	1728	12	210
27	1728	13	201
27	1728	14	201
27	1728	15	208
27	1728	16	197
27	1728	17	202
27	1728	18	203
27	1728	19	201
27	1728	20	202
27	1728	21	209
27	1728	22	200
27	1728	23	196
27	1728	24	198
27	1728	25	196
27	1728	26	204
27	1728	27	202
27	1728	28	203
27	1728	29	199
27	1728	30	199
27	1728	31	206
27	1728	32	207
27	1728	33	201
27	1728	34	201
27	1728	35	205
27	1728	36	200
27	1728	37	209
27	1728	38	202
27	1728	39	202
27	1728	40	196
28	1792	1	205
28	1792	2	199
28	1792	3	209
28	1792	4	202
28	1792	5	196
28	1792	6	197
28	1792	7	199
28	1792	8	202
28	1792	9	204
28	1792	10	198
28	1792	11	209
28	1792	12	201
28	1792	13	189
28	1792	14	196
28	1792	15	203
28	1792	16	204
28	1792	17	196
28	1792	18	200
28	1792	19	203
28	1792	20	196
28	1792	21	201
28	1792	22	198
28	1792	23	207
28	1792	24	203
28	1792	25	195
28	1792	26	202
28	1792	27	204
28	1792	28	203
28	1792	29	193
28	1792	30	195
28	1792	31	206
28	1792	32	199
28	1792	33	197
28	1792	34	203
28	1792	35	208
28	1792	36	203
28	1792	37	209
28	1792	38	203
28	1792	39	204
28	1792	40	203
29	1856	1	192
29	1856	2	201
29	1856	3	213
29	1856	4	197
29	1856	5	209
29	1856	6	202
29	1856	7	205
29	1856	8	196
29	1856	9	206
29	1856	10	205
29	1856	11	193
29	1856	12	196
29	1856	13	200
29	1856	14	206
29	1856	15	201
29	1856	16	200
29	1856	17	199
29	1856	18	200
29	1856	19	202
29	1856	20	206
29	1856	21	197
29	1856	22	197
29	1856	23	202
29	1856	24	189
29	1856	25	209
29	1856	26	197
29	1856	27	195
29	1856	28	199
29	1856	29	200
29	1856	30	209
29	1856	31	203
29	1856	32	201
29	1856	33	200
29	1856	34	206
29	1856	35	199
29	1856	36	203
29	1856	37	205
29	1856	38	194
29	1856	39	196
29	1856	40	200
30	1920	1	201
30	1920	2	199
30	1920	3	201
30	1920	4	201
30	1920	5	203
30	1920	6	202
30	1920	7	197
30	1920	8	204
30	1920	9	199
30	1920	10	196
30	1920	11	196
30	1920	12	193
30	1920	13	209
30	1920	14	203
30	1920	15	202
30	1920	16	197
30	1920	17	199
30	1920	18	200
30	1920	19	203
30	1920	20	197
30	1920	21	207
30	1920	22	202
30	1920	23	195
30	1920	24	200
30	1920	25	195
30	1920	26	195
30	1920	27	203
30	1920	28	195
30	1920	29	207
30	1920	30	203
30	1920	31	198
30	1920	32	203
30	1920	33	201
30	1920	34	200
30	1920	35	193
30	1920	36	196
30	1920	37	203
30	1920	38	208
30	1920	39	203
30	1920	40	201
31	1984	1	209
31	1984	2	203
31	1984	3	203
31	1984	4	200
31	1984	5	204
31	1984	6	202
31	1984	7	196
31	1984	8	193
31	1984	9	208
31	1984	10	207
31	1984	11	210
31	1984	12	195
31	1984	13	201
31	1984	14	204
31	1984	15	197
31	1984	16	199
31	1984	17	198
31	1984	18	205
31	1984	19	191
31	1984	20	190
31	1984	21	200
31	1984	22	204
31	1984	23	195
31	1984	24	201
31	1984	25	207
31	1984	26	210
31	1984	27	206
31	1984	28	208
31	1984	29	198
31	1984	30	201
31	1984	31	196
31	1984	32	203
31	1984	33	202
31	1984	34	191
31	1984	35	200
31	1984	36	198
31	1984	37	206
31	1984	38	204
31	1984	39	205
31	1984	40	203
32	2048	1	198
32	2048	2	201
32	2048	3	199
32	2048	4	196
32	2048	5	196
32	2048	6	199
32	2048	7	201
32	2048	8	194
32	2048	9	195
32	2048	10	194
32	2048	11	205
32	2048	12	206
32	2048	13	203
32	2048	14	202
32	2048	15	205
32	2048	16	207
32	2048	17	197
32	2048	18	193
32	2048	19	203
32	2048	20	203
32	2048	21	206
32	2048	22	202
32	2048	23	200
32	2048	24	206
32	2048	25	200
32	2048	26	200
32	2048	27	196
32	2048	28	197
32	2048	29	208
32	2048	30	204
32	2048	31	196
32	2048	32	194
32	2048	33	199
32	2048	34	206
32	2048	35	193
32	2048	36	201
32	2048	37	209
32	2048	38	204
32	2048	39	204
32	2048	40	199
33	2112	1	197
33	2112	2	200
33	2112	3	196
33	2112	4	204
33	2112	5	204
33	2112	6	204
33	2112	7	206
33	2112	8	196
33	2112	9	199
33	2112	10	206
33	2112	11	201
33	2112	12	193
33	2112	13	200
33	2112	14	196
33	2112	15	196
33	2112	16	200
33	2112	17	200
33	2112	18	206
33	2112	19	199
33	2112	20	202
33	2112	21	203
33	2112	22	204
33	2112	23	206
33	2112	24	199
33	2112	25	201
33	2112	26	199
33	2112	27	205
33	2112	28	200
33	2112	29	198
33	2112	30	203
33	2112	31	199
33	2112	32	208
33	2112	33	202
33	2112	34	204
33	2112	35	196
33	2112	36	206
33	2112	37	210
33	2112	38	207
33	2112	39	206
33	2112	40	206
34	2176	1	199
34	2176	2	208
34	2176	3	205
34	2176	4	204
34	2176	5	201
34	2176	6	193
34	2176	7	204
34	2176	8	203
34	2176	9	188
34	2176	10	202
34	2176	11	208
34	2176	12	199
34	2176	13	199
34	2176	14	196
34	2176	15	199
34	2176	16	204
34	2176	17	202
34	2176	18	203
34	2176	19	206
34	2176	20	193
34	2176	21	200
34	2176	22	198
34	2176	23	197
34	2176	24	197
34	2176	25	207
34	2176	26	200
34	2176	27	210
34	2176	28	196
34	2176	29	209
34	2176	30	205
34	2176	31	196
34	2176	32	205
34	2176	33	199
34	2176	34	208
34	2176	35	206
34	2176	36	198
34	2176	37	196
34	2176	38	200
34	2176	39	198
34	2176	40	202
35	2240	1	196
35	2240	2	207
35	2240	3	201
35	2240	4	200
35	2240	5	207
35	2240	6	196
35	2240	7	200
35	2240	8	205
35	2240	9	203
35	2240	10	202
35	2240	11	205
35	2240	12	199
35	2240	13	203
35	2240	14	202
35	2240	15	206
35	2240	16	201
35	2240	17	199
35	2240	18	200
35	2240	19	196
35	2240	20	194
35	2240	21	205
35	2240	22	198
35	2240	23	211
35	2240	24	204
35	2240	25	333
35	2240	26	203
35	2240	27	198
35	2240	28	204
35	2240	29	194
35	2240	30	198
35	2240	31	200
35	2240	32	212
35	2240	33	204
35	2240	34	206
35	2240	35	203
35	2240	36	205
35	2240	37	197
35	2240	38	199
35	2240	39	194
35	2240	40	201
36	2304	1	194
36	2304	2	203
36	2304	3	199
36	2304	4	203
36	2304	5	206
36	2304	6	201
36	2304	7	208
36	2304	8	196
36	2304	9	213
36	2304	10	195
36	2304	11	203
36	2304	12	207
36	2304	13	207
36	2304	14	190
36	2304	15	207
36	2304	16	208
36	2304	17	203
36	2304	18	211
36	2304	19	199
36	2304	20	202
36	2304	21	206
36	2304	22	202
36	2304	23	199
36	2304	24	194
36	2304	25	209
36	2304	26	199
36	2304	27	193
36	2304	28	200
36	2304	29	205
36	2304	30	196
36	2304	31	200
36	2304	32	200
36	2304	33	210
36	2304	34	198
36	2304	35	193
36	2304	36	205
36	2304	37	199
36	2304	38	192
36	2304	39	205
36	2304	40	203
37	2368	1	203
37	2368	2	197
37	2368	3	200
37	2368	4	206
37	2368	5	203
37	2368	6	195
37	2368	7	205
37	2368	8	201
37	2368	9	202
37	2368	10	212
37	2368	11	210
37	2368	12	194
37	2368	13	204
37	2368	14	200
37	2368	15	194
37	2368	16	198
37	2368	17	206
37	2368	18	203
37	2368	19	199
37	2368	20	206
37	2368	21	206
37	2368	22	196
37	2368	23	202
37	2368	24	196
37	2368	25	200
37	2368	26	200
37	2368	27	348
37	2368	28	196
37	2368	29	201
37	2368	30	205
37	2368	31	203
37	2368	32	204
37	2368	33	213
37	2368	34	202
37	2368	35	199
37	2368	36	202
37	2368	37	203
37	2368	38	201
37	2368	39	203
37	2368	40	200
38	2432	1	210
38	2432	2	201
38	2432	3	203
38	2432	4	197
38	2432	5	197
38	2432	6	201
38	2432	7	207
38	2432	8	203
38	2432	9	216
38	2432	10	201
38	2432	11	199
38	2432	12	196
38	2432	13	198
38	2432	14	213
38	2432	15	195
38	2432	16	192
38	2432	17	209
38	2432	18	202
38	2432	19	214
38	2432	20	203
38	2432	21	190
38	2432	22	216
38	2432	23	196
38	2432	24	196
38	2432	25	194
38	2432	26	195
38	2432	27	195
38	2432	28	196
38	2432	29	195
38	2432	30	202
38	2432	31	197
38	2432	32	207
38	2432	33	201
38	2432	34	202
38	2432	35	194
38	2432	36	200
38	2432	37	196
38	2432	38	203
38	2432	39	198
38	2432	40	200
39	2496	1	197
39	2496	2	199
39	2496	3	209
39	2496	4	206
39	2496	5	198
39	2496	6	195
39	2496	7	206
39	2496	8	196
39	2496	9	198
39	2496	10	200
39	2496	11	199
39	2496	12	207
39	2496	13	196
39	2496	14	201
39	2496	15	200
39	2496	16	199
39	2496	17	206
39	2496	18	196
39	2496	19	204
39	2496	20	195
39	2496	21	208
39	2496	22	197
39	2496	23	206
39	2496	24	194
39	2496	25	202
39	2496	26	208
39	2496	27	192
39	2496	28	209
39	2496	29	193
39	2496	30	202
39	2496	31	201
39	2496	32	197
39	2496	33	201
39	2496	34	195
39	2496	35	213
39	2496	36	199
39	2496	37	207
39	2496	38	198
39	2496	39	200
39	2496	40	198
40	2560	1	199
40	2560	2	201
40	2560	3	197
40	2560	4	206
40	2560	5	203
40	2560	6	202
40	2560	7	201
40	2560	8	203
40	2560	9	205
40	2560	10	196
40	2560	11	199
40	2560	12	198
40	2560	13	200
40	2560	14	200
40	2560	15	198
40	2560	16	203
40	2560	17	197
40	2560	18	201
40	2560	19	202
40	2560	20	194
40	2560	21	195
40	2560	22	206
40	2560	23	196
40	2560	24	194
40	2560	25	203
40	2560	26	202
40	2560	27	201
40	2560	28	345
40	2560	29	199
40	2560	30	201
40	2560	31	201
40	2560	32	206
40	2560	33	199
40	2560	34	197
40	2560	35	196
40	2560	36	195
40	2560	37	203
40	2560	38	206
40	2560	39	209
40	2560	40	196
41	2624	1	196
41	2624	2	199
41	2624	3	200
41	2624	4	206
41	2624	5	199
41	2624	6	209
41	2624	7	200
41	2624	8	195
41	2624	9	197
41	2624	10	199
41	2624	11	202
41	2624	12	200
41	2624	13	206
41	2624	14	193
41	2624	15	207
41	2624	16	193
41	2624	17	205
