stride_lines	stride_bytes	train_step	avg_ns
31	1984	9	90
31	1984	10	89
31	1984	11	92
31	1984	12	99
31	1984	13	90
31	1984	14	129
31	1984	15	98
31	1984	16	125
31	1984	17	87
31	1984	18	93
31	1984	19	90
31	1984	20	92
31	1984	21	116
31	1984	22	96
31	1984	23	90
31	1984	24	108
31	1984	25	90
31	1984	26	87
31	1984	27	110
31	1984	28	91
31	1984	29	90
31	1984	30	85
31	1984	31	86
31	1984	32	83
31	1984	33	85
31	1984	34	85
31	1984	35	80
31	1984	36	80
31	1984	37	82
31	1984	38	81
31	1984	39	85
32	2048	0	238
32	2048	1	243
32	2048	2	241
32	2048	3	236
32	2048	4	270
32	2048	5	88
32	2048	6	87
32	2048	7	94
32	2048	8	88
32	2048	9	92
32	2048	10	92
32	2048	11	83
32	2048	12	94
32	2048	13	87
32	2048	14	88
32	2048	15	87
32	2048	16	88
32	2048	17	89
32	2048	18	84
32	2048	19	86
32	2048	20	90
32	2048	21	81
32	2048	22	86
32	2048	23	87
32	2048	24	90
32	2048	25	90
32	2048	26	86
32	2048	27	86
32	2048	28	86
32	2048	29	84
32	2048	30	85
32	2048	31	83
32	2048	32	83
32	2048	33	83
32	2048	34	92
32	2048	35	85
32	2048	36	83
32	2048	37	86
32	2048	38	92
32	2048	39	80
33	2112	0	235
33	2112	1	234
33	2112	2	266
33	2112	3	238
33	2112	4	253
33	2112	5	265
33	2112	6	243
33	2112	7	239
33	2112	8	234
33	2112	9	234
33	2112	10	236
33	2112	11	234
33	2112	12	231
33	2112	13	230
33	2112	14	236
33	2112	15	217
33	2112	16	238
33	2112	17	233
33	2112	18	238
33	2112	19	237
33	2112	20	221
33	2112	21	232
33	2112	22	248
33	2112	23	240
33	2112	24	200
33	2112	25	210
33	2112	26	223
33	2112	27	158
33	2112	28	93
33	2112	29	86
33	2112	30	83
33	2112	31	85
33	2112	32	90
33	2112	33	83
33	2112	34	87
33	2112	35	83
33	2112	36	85
33	2112	37	86
33	2112	38	84
33	2112	39	86
34	2176	0	239
34	2176	1	235
34	2176	2	245
34	2176	3	240
34	2176	4	235
34	2176	5	221
34	2176	6	232
34	2176	7	229
34	2176	8	236
34	2176	9	240
34	2176	10	240
34	2176	11	241
34	2176	12	230
34	2176	13	223
34	2176	14	228
34	2176	15	226
34	2176	16	237
34	2176	17	245
34	2176	18	245
34	2176	19	242
34	2176	20	227
34	2176	21	225
34	2176	22	229
34	2176	23	236
34	2176	24	183
34	2176	25	216
34	2176	26	201
34	2176	27	161
34	2176	28	226
34	2176	29	133
34	2176	30	106
34	2176	31	86
34	2176	32	86
34	2176	33	107
34	2176	34	83
34	2176	35	80
34	2176	36	84
34	2176	37	84
34	2176	38	84
34	2176	39	84
35	2240	0	240
35	2240	1	233
35	2240	2	253
35	2240	3	236
35	2240	4	233
35	2240	5	233
35	2240	6	241
35	2240	7	240
35	2240	8	224
35	2240	9	229
35	2240	10	229
35	2240	11	237
35	2240	12	240
35	2240	13	241
35	2240	14	227
35	2240	15	227
35	2240	16	228
35	2240	17	182
35	2240	18	183
35	2240	19	192
35	2240	20	180
35	2240	21	213
35	2240	22	233
35	2240	23	213
35	2240	24	176
35	2240	25	155
35	2240	26	157
35	2240	27	207
35	2240	28	107
35	2240	29	90
35	2240	30	87
35	2240	31	85
35	2240	32	87
35	2240	33	83
35	2240	34	104
35	2240	35	81
35	2240	36	82
35	2240	37	83
35	2240	38	85
35	2240	39	80
36	2304	0	235
36	2304	1	240
36	2304	2	232
36	2304	3	234
36	2304	4	220
36	2304	5	235
36	2304	6	233
36	2304	7	222
36	2304	8	250
36	2304	9	244
36	2304	10	223
36	2304	11	210
36	2304	12	208
36	2304	13	234
36	2304	14	206
36	2304	15	223
36	2304	16	244
36	2304	17	224
36	2304	18	166
36	2304	19	176
36	2304	20	210
36	2304	21	208
36	2304	22	229
36	2304	23	183
36	2304	24	161
36	2304	25	169
36	2304	26	211
36	2304	27	194
36	2304	28	169
36	2304	29	93
36	2304	30	83
36	2304	31	80
36	2304	32	86
36	2304	33	85
36	2304	34	81
36	2304	35	90
36	2304	36	85
36	2304	37	86
36	2304	38	82
36	2304	39	81
37	2368	0	241
37	2368	1	233
37	2368	2	230
37	2368	3	231
37	2368	4	245
37	2368	5	224
37	2368	6	217
37	2368	7	225
37	2368	8	230
37	2368	9	228
37	2368	10	236
37	2368	11	211
37	2368	12	194
37	2368	13	243
37	2368	14	215
37	2368	15	204
37	2368	16	231
37	2368	17	230
37	2368	18	179
37	2368	19	191
37	2368	20	236
37	2368	21	214
37	2368	22	219
37	2368	23	187
37	2368	24	179
37	2368	25	166
37	2368	26	183
37	2368	27	162
37	2368	28	94
37	2368	29	89
37	2368	30	82
37	2368	31	84
37	2368	32	90
37	2368	33	84
37	2368	34	90
37	2368	35	84
37	2368	36	84
37	2368	37	87
37	2368	38	89
37	2368	39	89
38	2432	0	236
38	2432	1	246
38	2432	2	234
38	2432	3	241
38	2432	4	233
38	2432	5	228
38	2432	6	247
38	2432	7	234
38	2432	8	228
38	2432	9	252
38	2432	10	223
38	2432	11	223
38	2432	12	203
38	2432	13	232
38	2432	14	214
38	2432	15	219
38	2432	16	233
38	2432	17	230
38	2432	18	197
38	2432	19	191
38	2432	20	199
38	2432	21	217
38	2432	22	240
38	2432	23	207
38	2432	24	170
38	2432	25	190
38	2432	26	203
38	2432	27	209
38	2432	28	188
38	2432	29	96
38	2432	30	92
38	2432	31	84
38	2432	32	88
38	2432	33	83
38	2432	34	87
38	2432	35	82
38	2432	36	83
38	2432	37	86
38	2432	38	83
38	2432	39	82
39	2496	0	235
39	2496	1	240
39	2496	2	234
39	2496	3	240
39	2496	4	237
39	2496	5	240
39	2496	6	228
39	2496	7	232
39	2496	8	228
39	2496	9	223
39	2496	10	233
39	2496	11	204
39	2496	12	214
39	2496	13	214
39	2496	14	204
39	2496	15	216
39	2496	16	228
39	2496	17	189
39	2496	18	183
39	2496	19	194
39	2496	20	173
39	2496	21	216
39	2496	22	209
39	2496	23	190
39	2496	24	173
39	2496	25	187
39	2496	26	207
39	2496	27	136
39	2496	28	116
39	2496	29	105
39	2496	30	124
39	2496	31	80
39	2496	32	89
39	2496	33	213
39	2496	34	140
39	2496	35	91
39	2496	36	80
39	2496	37	86
39	2496	38	83
39	2496	39	83
40	2560	0	239
40	2560	1	223
40	2560	2	244
40	2560	3	230
40	2560	4	244
40	2560	5	228
40	2560	6	236
40	2560	7	230
40	2560	8	238
40	2560	9	222
40	2560	10	227
40	2560	11	226
40	2560	12	206
40	2560	13	226
40	2560	14	201
40	2560	15	219
40	2560	16	240
40	2560	17	210
40	2560	18	168
40	2560	19	181
40	2560	20	207
40	2560	21	199
40	2560	22	231
40	2560	23	189
40	2560	24	144
40	2560	25	151
40	2560	26	154
40	2560	27	143
40	2560	28	189
40	2560	29	103
40	2560	30	84
40	2560	31	88
40	2560	32	90
40	2560	33	87
40	2560	34	84
40	2560	35	86
40	2560	36	78
40	2560	37	86
40	2560	38	85
40	2560	39	79
41	2624	0	239
41	2624	1	226
41	2624	2	240
41	2624	3	232
41	2624	4	250
41	2624	5	231
