# arm64 store-stride prefetch latency map
# access mode: store (strb)
# stride_bytes=64 train_step=15 rounds=4000 probe_positions=200
# timer: clock_gettime(CLOCK_MONOTONIC) ns
# position	offset_bytes	avg_ns	probes
  0	           0	        96	   20
  1	          64	        92	   20
  2	         128	       103	   20
  3	         192	        96	   20
  4	         256	       100	   20
  5	         320	       100	   20
  6	         384	       103	   20
  7	         448	        92	   20
  8	         512	       103	   20
  9	         576	        92	   20
 10	         640	        92	   20
 11	         704	        84	   20
 12	         768	        77	   20
 13	         832	        92	   20
 14	         896	        84	   20
 15	         960	       242	   20
 16	        1024	       238	   20
 17	        1088	       250	   20
 18	        1152	       234	   20
 19	        1216	       242	   20
 20	        1280	       249	   20
 21	        1344	       238	   20
 22	        1408	       253	   20
 23	        1472	       242	   20
 24	        1536	       238	   20
 25	        1600	       226	   20
 26	        1664	       238	   20
 27	        1728	       246	   20
 28	        1792	       234	   20
 29	        1856	       246	   20
 30	        1920	       246	   20
 31	        1984	       219	   20
 32	        2048	       249	   20
 33	        2112	       238	   20
 34	        2176	       230	   20
 35	        2240	       245	   20
 36	        2304	       253	   20
 37	        2368	       246	   20
 38	        2432	       246	   20
 39	        2496	       257	   20
 40	        2560	       234	   20
 41	        2624	       234	   20
 42	        2688	       231	   20
 43	        2752	       246	   20
 44	        2816	       246	   20
 45	        2880	       234	   20
 46	        2944	       226	   20
 47	        3008	       226	   20
 48	        3072	       242	   20
 49	        3136	       261	   20
 50	        3200	       242	   20
 51	        3264	       253	   20
 52	        3328	       257	   20
 53	        3392	       246	   20
 54	        3456	       257	   20
 55	        3520	       257	   20
 56	        3584	       227	   20
 57	        3648	       230	   20
 58	        3712	       230	   20
 59	        3776	       238	   20
 60	        3840	       238	   20
 61	        3904	       230	   20
 62	        3968	       245	   20
 63	        4032	       242	   20
 64	        4096	       250	   20
 65	        4160	       238	   20
 66	        4224	       238	   20
 67	        4288	       230	   20
 68	        4352	       249	   20
 69	        4416	       238	   20
 70	        4480	       250	   20
 71	        4544	       250	   20
 72	        4608	       234	   20
 73	        4672	       238	   20
 74	        4736	       230	   20
 75	        4800	       219	   20
 76	        4864	       230	   20
 77	        4928	       223	   20
 78	        4992	       230	   20
 79	        5056	       219	   20
 80	        5120	       234	   20
 81	        5184	       246	   20
 82	        5248	       246	   20
 83	        5312	       261	   20
 84	        5376	       261	   20
 85	        5440	       249	   20
 86	        5504	       253	   20
 87	        5568	       257	   20
 88	        5632	       222	   20
 89	        5696	       234	   20
 90	        5760	       223	   20
 91	        5824	       234	   20
 92	        5888	       223	   20
 93	        5952	       242	   20
 94	        6016	       234	   20
 95	        6080	       234	   20
 96	        6144	       249	   20
 97	        6208	       238	   20
 98	        6272	       242	   20
 99	        6336	       269	   20
100	        6400	       246	   20
101	        6464	       250	   20
102	        6528	       261	   20
103	        6592	       242	   20
104	        6656	       234	   20
105	        6720	       242	   20
106	        6784	       238	   20
107	        6848	       234	   20
108	        6912	       234	   20
109	        6976	       230	   20
110	        7040	       226	   20
111	        7104	       234	   20
112	        7168	       234	   20
113	        7232	       265	   20
114	        7296	       238	   20
115	        7360	       249	   20
116	        7424	       253	   20
117	        7488	       253	   20
118	        7552	       257	   20
119	        7616	       253	   20
120	        7680	       246	   20
121	        7744	       242	   20
122	        7808	       234	   20
123	        7872	       257	   20
124	        7936	       234	   20
125	        8000	       234	   20
126	        8064	       238	   20
127	        8128	       246	   20
128	        8192	       238	   20
129	        8256	       253	   20
130	        8320	       238	   20
131	        8384	       250	   20
132	        8448	       234	   20
133	        8512	       238	   20
134	        8576	       249	   20
135	        8640	       234	   20
136	        8704	       230	   20
137	        8768	       226	   20
138	        8832	       234	   20
139	        8896	       230	   20
140	        8960	       242	   20
141	        9024	       234	   20
142	        9088	       246	   20
143	        9152	       234	   20
144	        9216	       230	   20
145	        9280	       250	   20
146	        9344	       242	   20
147	        9408	       261	   20
148	        9472	       246	   20
149	        9536	       242	   20
150	        9600	       254	   20
151	        9664	       234	   20
152	        9728	       230	   20
153	        9792	       222	   20
154	        9856	       238	   20
155	        9920	       242	   20
156	        9984	       242	   20
157	       10048	       230	   20
158	       10112	       226	   20
159	       10176	       230	   20
160	       10240	       238	   20
161	       10304	       246	   20
162	       10368	       246	   20
163	       10432	       246	   20
164	       10496	       246	   20
165	       10560	       249	   20
166	       10624	       253	   20
167	       10688	       257	   20
168	       10752	       234	   20
169	       10816	       238	   20
170	       10880	       226	   20
171	       10944	       480	   20
172	       11008	       238	   20
173	       11072	       230	   20
174	       11136	       230	   20
175	       11200	       226	   20
176	       11264	       246	   20
177	       11328	       238	   20
178	       11392	       242	   20
179	       11456	       242	   20
180	       11520	       250	   20
181	       11584	       238	   20
182	       11648	       238	   20
183	       11712	       253	   20
184	       11776	       234	   20
185	       11840	       238	   20
186	       11904	       223	   20
187	       11968	       234	   20
188	       12032	       242	   20
189	       12096	       226	   20
190	       12160	       238	   20
191	       12224	       226	   20
192	       12288	       242	   20
193	       12352	       261	   20
194	       12416	       238	   20
195	       12480	       253	   20
196	       12544	       242	   20
197	       12608	       246	   20
198	       12672	       242	   20
199	       12736	       246	   20

