# arm64 store-stride prefetch latency map
# access mode: store (strb)
# stride_bytes=128 train_step=4 rounds=4000 probe_positions=200
# timer: clock_gettime(CLOCK_MONOTONIC) ns
# position	offset_bytes	avg_ns	probes
  0	           0	       119	   20
  1	          64	       265	   20
  2	         128	       115	   20
  3	         192	       269	   20
  4	         256	       103	   20
  5	         320	       269	   20
  6	         384	       107	   20
  7	         448	       269	   20
  8	         512	       280	   20
  9	         576	       269	   20
 10	         640	       269	   20
 11	         704	       273	   20
 12	         768	       261	   20
 13	         832	       261	   20
 14	         896	       265	   20
 15	         960	       246	   20
 16	        1024	       257	   20
 17	        1088	       269	   20
 18	        1152	       265	   20
 19	        1216	       280	   20
 20	        1280	       280	   20
 21	        1344	       272	   20
 22	        1408	       276	   20
 23	        1472	       261	   20
 24	        1536	       253	   20
 25	        1600	       276	   20
 26	        1664	       273	   20
 27	        1728	       265	   20
 28	        1792	       265	   20
 29	        1856	       273	   20
 30	        1920	       257	   20
 31	        1984	       265	   20
 32	        2048	       273	   20
 33	        2112	       269	   20
 34	        2176	       273	   20
 35	        2240	       273	   20
 36	        2304	       272	   20
 37	        2368	       265	   20
 38	        2432	       280	   20
 39	        2496	       265	   20
 40	        2560	       265	   20
 41	        2624	       269	   20
 42	        2688	       261	   20
 43	        2752	       261	   20
 44	        2816	       261	   20
 45	        2880	       253	   20
 46	        2944	       261	   20
 47	        3008	       253	   20
 48	        3072	       272	   20
 49	        3136	       257	   20
 50	        3200	       284	   20
 51	        3264	       261	   20
 52	        3328	       261	   20
 53	        3392	       265	   20
 54	        3456	       269	   20
 55	        3520	       288	   20
 56	        3584	       269	   20
 57	        3648	       265	   20
 58	        3712	       261	   20
 59	        3776	       265	   20
 60	        3840	       257	   20
 61	        3904	       265	   20
 62	        3968	       253	   20
 63	        4032	       257	   20
 64	        4096	       269	   20
 65	        4160	       272	   20
 66	        4224	       269	   20
 67	        4288	       273	   20
 68	        4352	       269	   20
 69	        4416	       280	   20
 70	        4480	       277	   20
 71	        4544	       257	   20
 72	        4608	       265	   20
 73	        4672	       253	   20
 74	        4736	       253	   20
 75	        4800	       265	   20
 76	        4864	       249	   20
 77	        4928	       261	   20
 78	        4992	       265	   20
 79	        5056	       269	   20
 80	        5120	       273	   20
 81	        5184	       269	   20
 82	        5248	       273	   20
 83	        5312	       276	   20
 84	        5376	       269	   20
 85	        5440	       280	   20
 86	        5504	       269	   20
 87	        5568	       273	   20
 88	        5632	       273	   20
 89	        5696	       246	   20
 90	        5760	       265	   20
 91	        5824	       253	   20
 92	        5888	       261	   20
 93	        5952	       265	   20
 94	        6016	       269	   20
 95	        6080	       250	   20
 96	        6144	       269	   20
 97	        6208	       265	   20
 98	        6272	       276	   20
 99	        6336	       284	   20
100	        6400	       280	   20
101	        6464	       273	   20
102	        6528	       276	   20
103	        6592	       276	   20
104	        6656	       250	   20
105	        6720	       253	   20
106	        6784	       265	   20
107	        6848	       257	   20
108	        6912	       261	   20
109	        6976	       253	   20
110	        7040	       242	   20
111	        7104	       265	   20
112	        7168	       261	   20
113	        7232	       261	   20
114	        7296	       276	   20
115	        7360	       265	   20
116	        7424	       265	   20
117	        7488	       265	   20
118	        7552	       261	   20
119	        7616	       276	   20
120	        7680	       261	   20
121	        7744	       253	   20
122	        7808	       250	   20
123	        7872	       253	   20
124	        7936	       249	   20
125	        8000	       250	   20
126	        8064	       250	   20
127	        8128	       249	   20
128	        8192	       269	   20
129	        8256	       257	   20
130	        8320	       280	   20
131	        8384	       257	   20
132	        8448	       261	   20
133	        8512	       253	   20
134	        8576	       257	   20
135	        8640	       257	   20
136	        8704	       250	   20
137	        8768	       257	   20
138	        8832	       249	   20
139	        8896	       265	   20
140	        8960	       257	   20
141	        9024	       250	   20
142	        9088	       253	   20
143	        9152	       242	   20
144	        9216	       257	   20
145	        9280	       257	   20
146	        9344	       265	   20
147	        9408	       269	   20
148	        9472	       261	   20
149	        9536	       273	   20
150	        9600	       257	   20
151	        9664	       265	   20
152	        9728	       257	   20
153	        9792	       242	   20
154	        9856	       261	   20
155	        9920	       253	   20
156	        9984	       250	   20
157	       10048	       242	   20
158	       10112	       253	   20
159	       10176	       257	   20
160	       10240	       253	   20
161	       10304	       265	   20
162	       10368	       261	   20
163	       10432	       250	   20
164	       10496	       269	   20
165	       10560	       261	   20
166	       10624	       276	   20
167	       10688	       265	   20
168	       10752	       246	   20
169	       10816	       246	   20
170	       10880	       261	   20
171	       10944	       253	   20
172	       11008	       249	   20
173	       11072	       253	   20
174	       11136	       242	   20
175	       11200	       250	   20
176	       11264	       246	   20
177	       11328	       250	   20
178	       11392	       261	   20
179	       11456	       257	   20
180	       11520	       253	   20
181	       11584	       257	   20
182	       11648	       261	   20
183	       11712	       257	   20
184	       11776	       242	   20
185	       11840	       238	   20
186	       11904	       253	   20
187	       11968	       242	   20
188	       12032	       242	   20
189	       12096	       257	   20
190	       12160	       234	   20
191	       12224	       242	   20
192	       12288	       253	   20
193	       12352	       261	   20
194	       12416	       242	   20
195	       12480	       273	   20
196	       12544	       246	   20
197	       12608	       257	   20
198	       12672	       253	   20
199	       12736	       257	   20

