  0	           0	        84	  400
  1	          64	       235	  400
  2	         128	       234	  400
  3	         192	       236	  400
  4	         256	       241	  400
  5	         320	        85	  400
  6	         384	       239	  400
  7	         448	       240	  400
  8	         512	       231	  400
  9	         576	       230	  400
 10	         640	       160	  400
 11	         704	       227	  400
 12	         768	       229	  400
 13	         832	       231	  400
 14	         896	       229	  400
 15	         960	       228	  400
 16	        1024	       242	  400
 17	        1088	       236	  400
 18	        1152	       240	  400
 19	        1216	       233	  400
 20	        1280	       239	  400
 21	        1344	       242	  400
 22	        1408	       244	  400
 23	        1472	       242	  400
 24	        1536	       227	  400
 25	        1600	       227	  400
 26	        1664	       228	  400
 27	        1728	       226	  400
 28	        1792	       229	  400
 29	        1856	       227	  400
 30	        1920	       231	  400
 31	        1984	       228	  400
 32	        2048	       242	  400
 33	        2112	       236	  400
 34	        2176	       241	  400
 35	        2240	       237	  400
 36	        2304	       241	  400
 37	        2368	       242	  400
 38	        2432	       239	  400
 39	        2496	       244	  400
 40	        2560	       232	  400
 41	        2624	       226	  400
 42	        2688	       228	  400
 43	        2752	       226	  400
 44	        2816	       229	  400
 45	        2880	       227	  400
 46	        2944	       227	  400
 47	        3008	       228	  400
 48	        3072	       241	  400
 49	        3136	       235	  400
 50	        3200	       247	  400
 51	        3264	       236	  400
 52	        3328	       239	  400
 53	        3392	       242	  400
 54	        3456	       239	  400
 55	        3520	       244	  400
 56	        3584	       228	  400
 57	        3648	       230	  400
 58	        3712	       228	  400
 59	        3776	       225	  400
 60	        3840	       228	  400
 61	        3904	       229	  400
 62	        3968	       226	  400
 63	        4032	       227	  400
 64	        4096	       244	  400
 65	        4160	       240	  400
 66	        4224	       245	  400
 67	        4288	       240	  400
 68	        4352	       241	  400
 69	        4416	       244	  400
 70	        4480	       244	  400
 71	        4544	       246	  400
 72	        4608	       230	  400
 73	        4672	       229	  400
 74	        4736	       230	  400
 75	        4800	       229	  400
 76	        4864	       231	  400
 77	        4928	       229	  400
 78	        4992	       228	  400
 79	        5056	       228	  400
 80	        5120	       243	  400
 81	        5184	       241	  400
 82	        5248	       246	  400
 83	        5312	       238	  400
 84	        5376	       242	  400
 85	        5440	       244	  400
 86	        5504	       242	  400
 87	        5568	       245	  400
 88	        5632	       231	  400
 89	        5696	       228	  400
 90	        5760	       229	  400
 91	        5824	       228	  400
 92	        5888	       230	  400
 93	        5952	       230	  400
 94	        6016	       229	  400
 95	        6080	       229	  400
 96	        6144	       244	  400
 97	        6208	       238	  400
 98	        6272	       245	  400
 99	        6336	       236	  400

