  0	           0	        86	  400
  1	          64	       230	  400
  2	         128	       234	  400
  3	         192	       231	  400
  4	         256	       233	  400
  5	         320	        86	  400
  6	         384	       238	  400
  7	         448	       236	  400
  8	         512	       225	  400
  9	         576	       223	  400
 10	         640	        85	  400
 11	         704	       222	  400
 12	         768	       221	  400
 13	         832	       223	  400
 14	         896	       223	  400
 15	         960	       116	  400
 16	        1024	       235	  400
 17	        1088	       233	  400
 18	        1152	       234	  400
 19	        1216	       231	  400
 20	        1280	       235	  400
 21	        1344	       235	  400
 22	        1408	       239	  400
 23	        1472	       235	  400
 24	        1536	       224	  400
 25	        1600	       224	  400
 26	        1664	       225	  400
 27	        1728	       225	  400
 28	        1792	       222	  400
 29	        1856	       226	  400
 30	        1920	       223	  400
 31	        1984	       230	  400
 32	        2048	       235	  400
 33	        2112	       234	  400
 34	        2176	       236	  400
 35	        2240	       231	  400
 36	        2304	       234	  400
 37	        2368	       235	  400
 38	        2432	       236	  400
 39	        2496	       236	  400
 40	        2560	       224	  400
 41	        2624	       223	  400
 42	        2688	       225	  400
 43	        2752	       223	  400
 44	        2816	       224	  400
 45	        2880	       223	  400
 46	        2944	       229	  400
 47	        3008	       223	  400
 48	        3072	       236	  400
 49	        3136	       233	  400
 50	        3200	       234	  400
 51	        3264	       230	  400
 52	        3328	       234	  400
 53	        3392	       237	  400
 54	        3456	       234	  400
 55	        3520	       236	  400
 56	        3584	       225	  400
 57	        3648	       222	  400
 58	        3712	       223	  400
 59	        3776	       223	  400
 60	        3840	       224	  400
 61	        3904	       225	  400
 62	        3968	       222	  400
 63	        4032	       224	  400
 64	        4096	       239	  400
 65	        4160	       233	  400
 66	        4224	       236	  400
 67	        4288	       234	  400
 68	        4352	       236	  400
 69	        4416	       238	  400
 70	        4480	       236	  400
 71	        4544	       240	  400
 72	        4608	       225	  400
 73	        4672	       224	  400
 74	        4736	       227	  400
 75	        4800	       224	  400
 76	        4864	       229	  400
 77	        4928	       229	  400
 78	        4992	       229	  400
 79	        5056	       229	  400
 80	        5120	       236	  400
 81	        5184	       235	  400
 82	        5248	       235	  400
 83	        5312	       232	  400
 84	        5376	       235	  400
 85	        5440	       243	  400
 86	        5504	       234	  400
 87	        5568	       241	  400
 88	        5632	       227	  400
 89	        5696	       225	  400
 90	        5760	       229	  400
 91	        5824	       226	  400
 92	        5888	       229	  400
 93	        5952	       227	  400
 94	        6016	       228	  400
 95	        6080	       228	  400
 96	        6144	       237	  400
 97	        6208	       236	  400
 98	        6272	       236	  400
 99	        6336	       234	  400

