  0	           0	        45	  400
  1	          64	       126	  400
  2	         128	       138	  400
  3	         192	       145	  400
  4	         256	       156	  400
  5	         320	       146	  400
  6	         384	       139	  400
  7	         448	       137	  400
  8	         512	       138	  400
  9	         576	       153	  400
 10	         640	       148	  400
 11	         704	       146	  400
 12	         768	       148	  400
 13	         832	       152	  400
 14	         896	       148	  400
 15	         960	       149	  400
 16	        1024	       146	  400
 17	        1088	       160	  400
 18	        1152	       151	  400
 19	        1216	       152	  400
 20	        1280	       150	  400
 21	        1344	       160	  400
 22	        1408	       152	  400
 23	        1472	       152	  400
 24	        1536	       157	  400
 25	        1600	       149	  400
 26	        1664	       151	  400
 27	        1728	       152	  400
 28	        1792	       157	  400
 29	        1856	       153	  400
 30	        1920	       152	  400
 31	        1984	       152	  400
 32	        2048	       155	  400
 33	        2112	       155	  400
 34	        2176	       165	  400
 35	        2240	       152	  400
 36	        2304	       155	  400
 37	        2368	       154	  400
 38	        2432	       161	  400
 39	        2496	       155	  400
 40	        2560	       154	  400
 41	        2624	       154	  400
 42	        2688	       153	  400
 43	        2752	       157	  400
 44	        2816	       155	  400
 45	        2880	       152	  400
 46	        2944	       153	  400
 47	        3008	       156	  400
 48	        3072	       156	  400
 49	        3136	       156	  400
 50	        3200	       153	  400
 51	        3264	       165	  400
 52	        3328	       153	  400
 53	        3392	       154	  400
 54	        3456	       153	  400
 55	        3520	       162	  400
 56	        3584	       154	  400
 57	        3648	       151	  400
 58	        3712	       162	  400
 59	        3776	       156	  400
 60	        3840	       151	  400
 61	        3904	       152	  400
 62	        3968	       157	  400
 63	        4032	       151	  400
 64	        4096	       151	  400
 65	        4160	       165	  400
 66	        4224	       150	  400
 67	        4288	       153	  400
 68	        4352	       152	  400
 69	        4416	       160	  400
 70	        4480	       151	  400
 71	        4544	       152	  400
 72	        4608	       161	  400
 73	        4672	       151	  400
 74	        4736	       156	  400
 75	        4800	       151	  400
 76	        4864	       157	  400
 77	        4928	       152	  400
 78	        4992	       150	  400
 79	        5056	       150	  400
 80	        5120	       161	  400
 81	        5184	       150	  400
 82	        5248	       151	  400
 83	        5312	       151	  400
 84	        5376	       160	  400
 85	        5440	       150	  400
 86	        5504	       151	  400
 87	        5568	       158	  400
 88	        5632	       152	  400
 89	        5696	       157	  400
 90	        5760	       151	  400
 91	        5824	       150	  400
 92	        5888	       150	  400
 93	        5952	       156	  400
 94	        6016	       154	  400
 95	        6080	       153	  400
 96	        6144	       153	  400
 97	        6208	       152	  400
 98	        6272	       152	  400
 99	        6336	       169	  400

