  0	           0	        45	  400
  1	          64	       136	  400
  2	         128	       142	  400
  3	         192	        45	  400
  4	         256	       130	  400
  5	         320	       137	  400
  6	         384	        47	  400
  7	         448	       135	  400
  8	         512	       146	  400
  9	         576	       145	  400
 10	         640	       152	  400
 11	         704	       149	  400
 12	         768	       146	  400
 13	         832	       148	  400
 14	         896	       153	  400
 15	         960	       146	  400
 16	        1024	       154	  400
 17	        1088	       151	  400
 18	        1152	       159	  400
 19	        1216	       151	  400
 20	        1280	       153	  400
 21	        1344	       151	  400
 22	        1408	       155	  400
 23	        1472	       150	  400
 24	        1536	       151	  400
 25	        1600	       151	  400
 26	        1664	       153	  400
 27	        1728	       156	  400
 28	        1792	       151	  400
 29	        1856	       152	  400
 30	        1920	       151	  400
 31	        1984	       157	  400
 32	        2048	       150	  400
 33	        2112	       159	  400
 34	        2176	       150	  400
 35	        2240	       151	  400
 36	        2304	       150	  400
 37	        2368	       157	  400
 38	        2432	       152	  400
 39	        2496	       181	  400
 40	        2560	       158	  400
 41	        2624	       151	  400
 42	        2688	       150	  400
 43	        2752	       155	  400
 44	        2816	       158	  400
 45	        2880	       151	  400
 46	        2944	       151	  400
 47	        3008	       151	  400
 48	        3072	       165	  400
 49	        3136	       154	  400
 50	        3200	       153	  400
 51	        3264	       155	  400
 52	        3328	       166	  400
 53	        3392	       152	  400
 54	        3456	       153	  400
 55	        3520	       155	  400
 56	        3584	       154	  400
 57	        3648	       164	  400
 58	        3712	       152	  400
 59	        3776	       153	  400
 60	        3840	       152	  400
 61	        3904	       165	  400
 62	        3968	       154	  400
 63	        4032	       153	  400
 64	        4096	       156	  400
 65	        4160	       154	  400
 66	        4224	       164	  400
 67	        4288	       154	  400
 68	        4352	       156	  400
 69	        4416	       156	  400
 70	        4480	       163	  400
 71	        4544	       156	  400
 72	        4608	       156	  400
 73	        4672	       155	  400
 74	        4736	       156	  400
 75	        4800	       161	  400
 76	        4864	       155	  400
 77	        4928	       155	  400
 78	        4992	       157	  400
 79	        5056	       161	  400
 80	        5120	       153	  400
 81	        5184	       156	  400
 82	        5248	       153	  400
 83	        5312	       163	  400
 84	        5376	       155	  400
 85	        5440	       154	  400
 86	        5504	       159	  400
 87	        5568	       158	  400
 88	        5632	       153	  400
 89	        5696	       154	  400
 90	        5760	       162	  400
 91	        5824	       150	  400
 92	        5888	       153	  400
 93	        5952	       151	  400
 94	        6016	       162	  400
 95	        6080	       152	  400
 96	        6144	       163	  400
 97	        6208	       153	  400
 98	        6272	       155	  400
 99	        6336	       154	  400

