  0	           0	        45	  400
  1	          64	       159	  400
  2	         128	       156	  400
  3	         192	       156	  400
  4	         256	       158	  400
  5	         320	       163	  400
  6	         384	       156	  400
  7	         448	       156	  400
  8	         512	       160	  400
  9	         576	       161	  400
 10	         640	       155	  400
 11	         704	       152	  400
 12	         768	       159	  400
 13	         832	       154	  400
 14	         896	       154	  400
 15	         960	       156	  400
 16	        1024	       159	  400
 17	        1088	       158	  400
 18	        1152	       154	  400
 19	        1216	       154	  400
 20	        1280	       160	  400
 21	        1344	       157	  400
 22	        1408	       154	  400
 23	        1472	       152	  400
 24	        1536	       158	  400
 25	        1600	       158	  400
 26	        1664	       154	  400
 27	        1728	       155	  400
 28	        1792	       155	  400
 29	        1856	       159	  400
 30	        1920	       154	  400
 31	        1984	       155	  400
 32	        2048	       157	  400
 33	        2112	       156	  400
 34	        2176	       160	  400
 35	        2240	       163	  400
 36	        2304	       158	  400
 37	        2368	       157	  400
 38	        2432	       158	  400
 39	        2496	       164	  400
 40	        2560	       157	  400
 41	        2624	       157	  400
 42	        2688	       161	  400
 43	        2752	       159	  400
 44	        2816	       158	  400
 45	        2880	       158	  400
 46	        2944	       161	  400
 47	        3008	       161	  400
 48	        3072	       157	  400
 49	        3136	       158	  400
 50	        3200	       166	  400
 51	        3264	       165	  400
 52	        3328	       159	  400
 53	        3392	       157	  400
 54	        3456	       162	  400
 55	        3520	       157	  400
 56	        3584	       157	  400
 57	        3648	       158	  400
 58	        3712	       162	  400
 59	        3776	       162	  400
 60	        3840	       157	  400
 61	        3904	       160	  400
 62	        3968	       155	  400
 63	        4032	       159	  400
 64	        4096	       171	  400
 65	        4160	       168	  400
 66	        4224	       162	  400
 67	        4288	       163	  400
 68	        4352	       172	  400
 69	        4416	       163	  400
 70	        4480	       164	  400
 71	        4544	       161	  400
 72	        4608	       162	  400
 73	        4672	       170	  400
 74	        4736	       163	  400
 75	        4800	       163	  400
 76	        4864	       164	  400
 77	        4928	       166	  400
 78	        4992	       163	  400
 79	        5056	       162	  400
 80	        5120	       160	  400
 81	        5184	       169	  400
 82	        5248	       160	  400
 83	        5312	       160	  400
 84	        5376	       161	  400
 85	        5440	       170	  400
 86	        5504	       162	  400
 87	        5568	       160	  400
 88	        5632	       166	  400
 89	        5696	       160	  400
 90	        5760	       159	  400
 91	        5824	       160	  400
 92	        5888	       165	  400
 93	        5952	       160	  400
 94	        6016	       159	  400
 95	        6080	       160	  400
 96	        6144	       164	  400
 97	        6208	       164	  400
 98	        6272	       170	  400
 99	        6336	       163	  400

