# arm64 store-stride prefetch latency map
# access mode: store (strb)
# stride_bytes=128 train_step=15 rounds=4000 probe_positions=200
# timer: clock_gettime(CLOCK_MONOTONIC) ns
# position	offset_bytes	avg_ns	probes
  0	           0	        80	   20
  1	          64	       234	   20
  2	         128	        77	   20
  3	         192	       238	   20
  4	         256	        84	   20
  5	         320	       242	   20
  6	         384	        92	   20
  7	         448	       238	   20
  8	         512	        88	   20
  9	         576	       230	   20
 10	         640	        80	   20
 11	         704	       234	   20
 12	         768	        80	   20
 13	         832	       226	   20
 14	         896	        80	   20
 15	         960	       226	   20
 16	        1024	        88	   20
 17	        1088	       242	   20
 18	        1152	        84	   20
 19	        1216	       234	   20
 20	        1280	        84	   20
 21	        1344	       257	   20
 22	        1408	       100	   20
 23	        1472	       242	   20
 24	        1536	        80	   20
 25	        1600	       238	   20
 26	        1664	        84	   20
 27	        1728	       222	   20
 28	        1792	        84	   20
 29	        1856	       234	   20
 30	        1920	       219	   20
 31	        1984	       226	   20
 32	        2048	       246	   20
 33	        2112	       234	   20
 34	        2176	       246	   20
 35	        2240	       242	   20
 36	        2304	       250	   20
 37	        2368	       249	   20
 38	        2432	       273	   20
 39	        2496	       245	   20
 40	        2560	       234	   20
 41	        2624	       234	   20
 42	        2688	       215	   20
 43	        2752	       223	   20
 44	        2816	       238	   20
 45	        2880	       230	   20
 46	        2944	       234	   20
 47	        3008	       230	   20
 48	        3072	       242	   20
 49	        3136	       226	   20
 50	        3200	       246	   20
 51	        3264	       222	   20
 52	        3328	       238	   20
 53	        3392	       242	   20
 54	        3456	       238	   20
 55	        3520	       242	   20
 56	        3584	       230	   20
 57	        3648	       234	   20
 58	        3712	       226	   20
 59	        3776	       230	   20
 60	        3840	       230	   20
 61	        3904	       226	   20
 62	        3968	       226	   20
 63	        4032	       219	   20
 64	        4096	       257	   20
 65	        4160	       226	   20
 66	        4224	       249	   20
 67	        4288	       242	   20
 68	        4352	       238	   20
 69	        4416	       253	   20
 70	        4480	       242	   20
 71	        4544	       238	   20
 72	        4608	       234	   20
 73	        4672	       230	   20
 74	        4736	       219	   20
 75	        4800	       234	   20
 76	        4864	       230	   20
 77	        4928	       226	   20
 78	        4992	       230	   20
 79	        5056	       234	   20
 80	        5120	       230	   20
 81	        5184	       249	   20
 82	        5248	       242	   20
 83	        5312	       242	   20
 84	        5376	       249	   20
 85	        5440	       257	   20
 86	        5504	       261	   20
 87	        5568	       253	   20
 88	        5632	       234	   20
 89	        5696	       223	   20
 90	        5760	       234	   20
 91	        5824	       223	   20
 92	        5888	       238	   20
 93	        5952	       234	   20
 94	        6016	       219	   20
 95	        6080	       215	   20
 96	        6144	       238	   20
 97	        6208	       234	   20
 98	        6272	       227	   20
 99	        6336	       238	   20
100	        6400	       246	   20
101	        6464	       234	   20
102	        6528	       257	   20
103	        6592	       250	   20
104	        6656	       234	   20
105	        6720	       215	   20
106	        6784	       230	   20
107	        6848	       230	   20
108	        6912	       242	   20
109	        6976	       215	   20
110	        7040	       227	   20
111	        7104	       234	   20
112	        7168	       246	   20
113	        7232	       226	   20
114	        7296	       238	   20
115	        7360	       238	   20
116	        7424	       246	   20
117	        7488	       249	   20
118	        7552	       246	   20
119	        7616	       249	   20
120	        7680	       226	   20
121	        7744	       223	   20
122	        7808	       219	   20
123	        7872	       230	   20
124	        7936	       234	   20
125	        8000	       227	   20
126	        8064	       226	   20
127	        8128	       227	   20
128	        8192	       246	   20
129	        8256	       242	   20
130	        8320	       242	   20
131	        8384	       230	   20
132	        8448	       253	   20
133	        8512	       246	   20
134	        8576	       246	   20
135	        8640	       238	   20
136	        8704	       234	   20
137	        8768	       242	   20
138	        8832	       238	   20
139	        8896	       246	   20
140	        8960	       230	   20
141	        9024	       234	   20
142	        9088	       230	   20
143	        9152	       230	   20
144	        9216	       257	   20
145	        9280	       230	   20
146	        9344	       242	   20
147	        9408	       238	   20
148	        9472	       249	   20
149	        9536	       242	   20
150	        9600	       250	   20
151	        9664	       253	   20
152	        9728	       230	   20
153	        9792	       227	   20
154	        9856	       226	   20
155	        9920	       230	   20
156	        9984	       222	   20
157	       10048	       226	   20
158	       10112	       223	   20
159	       10176	       234	   20
160	       10240	       242	   20
161	       10304	       242	   20
162	       10368	       226	   20
163	       10432	       242	   20
164	       10496	       238	   20
165	       10560	       242	   20
166	       10624	       238	   20
167	       10688	       238	   20
168	       10752	       238	   20
169	       10816	       234	   20
170	       10880	       227	   20
171	       10944	       230	   20
172	       11008	       230	   20
173	       11072	       226	   20
174	       11136	       226	   20
175	       11200	       226	   20
176	       11264	       238	   20
177	       11328	       234	   20
178	       11392	       238	   20
179	       11456	       238	   20
180	       11520	       250	   20
181	       11584	       257	   20
182	       11648	       253	   20
183	       11712	       249	   20
184	       11776	       219	   20
185	       11840	       215	   20
186	       11904	       230	   20
187	       11968	       215	   20
188	       12032	       219	   20
189	       12096	       227	   20
190	       12160	       234	   20
191	       12224	       223	   20
192	       12288	       234	   20
193	       12352	       238	   20
194	       12416	       245	   20
195	       12480	       234	   20
196	       12544	       238	   20
197	       12608	       242	   20
198	       12672	       246	   20
199	       12736	       249	   20

