  0	           0	       115	  200
  1	          64	       419	  200
  2	         128	       445	  200
  3	         192	       449	  200
  4	         256	       445	  200
  5	         320	       450	  200
  6	         384	       437	  200
  7	         448	       448	  200
  8	         512	       431	  200
  9	         576	       445	  200
 10	         640	       430	  200
 11	         704	       414	  200
 12	         768	       415	  200
 13	         832	       432	  200
 14	         896	       440	  200
 15	         960	       429	  200
 16	        1024	       443	  200
 17	        1088	       440	  200
 18	        1152	       439	  200
 19	        1216	       429	  200
 20	        1280	       430	  200
 21	        1344	       428	  200
 22	        1408	       345	  200
 23	        1472	       447	  200
 24	        1536	       436	  200
 25	        1600	       432	  200
 26	        1664	       423	  200
 27	        1728	       417	  200
 28	        1792	       414	  200
 29	        1856	       417	  200
 30	        1920	       429	  200
 31	        1984	       425	  200
 32	        2048	       426	  200
 33	        2112	       279	  200
 34	        2176	       408	  200
 35	        2240	       424	  200
 36	        2304	       423	  200
 37	        2368	       422	  200
 38	        2432	       421	  200
 39	        2496	       444	  200
 40	        2560	       449	  200
 41	        2624	       434	  200
 42	        2688	       434	  200
 43	        2752	       462	  200
 44	        2816	       264	  200
 45	        2880	       442	  200
 46	        2944	       437	  200
 47	        3008	       446	  200
 48	        3072	       430	  200
 49	        3136	       438	  200
 50	        3200	       462	  200
 51	        3264	       475	  200
 52	        3328	       445	  200
 53	        3392	       448	  200
 54	        3456	       460	  200
 55	        3520	       293	  200
 56	        3584	       442	  200
 57	        3648	       453	  200
 58	        3712	       465	  200
 59	        3776	       448	  200
 60	        3840	       435	  200
 61	        3904	       443	  200
 62	        3968	       468	  200
 63	        4032	       451	  200
 64	        4096	       460	  200
 65	        4160	       445	  200
 66	        4224	       310	  200
 67	        4288	       430	  200
 68	        4352	       449	  200
 69	        4416	       447	  200
 70	        4480	       440	  200
 71	        4544	       418	  200
 72	        4608	       432	  200
 73	        4672	       444	  200
 74	        4736	       436	  200
 75	        4800	       428	  200
 76	        4864	       420	  200
 77	        4928	       303	  200
 78	        4992	       435	  200
 79	        5056	       435	  200
 80	        5120	       429	  200
 81	        5184	       430	  200
 82	        5248	       415	  200
 83	        5312	       425	  200
 84	        5376	       437	  200
 85	        5440	       423	  200
 86	        5504	       413	  200
 87	        5568	       435	  200
 88	        5632	       310	  200
 89	        5696	       442	  200
 90	        5760	       435	  200
 91	        5824	       424	  200
 92	        5888	       412	  200
 93	        5952	       397	  200
 94	        6016	       410	  200
 95	        6080	       417	  200
 96	        6144	       434	  200
 97	        6208	       416	  200
 98	        6272	       419	  200
 99	        6336	       180	  200
100	        6400	       444	  200
101	        6464	       402	  200
102	        6528	       406	  200
103	        6592	       416	  200
104	        6656	       398	  200
105	        6720	       420	  200
106	        6784	       418	  200
107	        6848	       410	  200
108	        6912	       407	  200
109	        6976	       402	  200
110	        7040	       149	  200
111	        7104	       419	  200
112	        7168	       409	  200
113	        7232	       427	  200
114	        7296	       418	  200
115	        7360	       413	  200
116	        7424	       404	  200
117	        7488	       410	  200
118	        7552	       405	  200
119	        7616	       406	  200
120	        7680	       409	  200
121	        7744	       180	  200
122	        7808	       424	  200
123	        7872	       427	  200
124	        7936	       416	  200
125	        8000	       417	  200
126	        8064	       408	  200
127	        8128	       387	  200
128	        8192	       419	  200
129	        8256	       419	  200
130	        8320	       417	  200
131	        8384	       413	  200
132	        8448	       160	  200
133	        8512	       444	  200
134	        8576	       429	  200
135	        8640	       431	  200
136	        8704	       613	  200
137	        8768	       437	  200
138	        8832	       436	  200
139	        8896	       431	  200
140	        8960	       445	  200
141	        9024	       438	  200
142	        9088	       436	  200
143	        9152	       250	  200
144	        9216	       433	  200
145	        9280	       434	  200
146	        9344	       425	  200
147	        9408	       433	  200
148	        9472	       432	  200
149	        9536	       438	  200
150	        9600	       443	  200
151	        9664	       441	  200
152	        9728	       444	  200
153	        9792	       422	  200
154	        9856	       303	  200
155	        9920	       419	  200
156	        9984	       431	  200
157	       10048	       436	  200
158	       10112	       429	  200
159	       10176	       425	  200
160	       10240	       423	  200
161	       10304	       432	  200
162	       10368	       408	  200
163	       10432	       418	  200
164	       10496	       417	  200
165	       10560	       405	  200
166	       10624	       431	  200
167	       10688	       432	  200
168	       10752	       433	  200
169	       10816	       415	  200
170	       10880	       419	  200
171	       10944	       421	  200
172	       11008	       424	  200
173	       11072	       431	  200
174	       11136	       423	  200
175	       11200	       433	  200
176	       11264	       404	  200
177	       11328	       417	  200
178	       11392	       421	  200
179	       11456	       421	  200
180	       11520	       425	  200
181	       11584	       434	  200
182	       11648	       447	  200
183	       11712	       428	  200
184	       11776	       430	  200
185	       11840	       428	  200
186	       11904	       425	  200
187	       11968	       426	  200
188	       12032	       429	  200
189	       12096	       438	  200
190	       12160	       432	  200
191	       12224	       427	  200
192	       12288	       420	  200
193	       12352	       422	  200
194	       12416	       409	  200
195	       12480	       413	  200
196	       12544	       402	  200
197	       12608	       393	  200
198	       12672	       406	  200
199	       12736	       423	  200

